Date,Station,Transect,Survey_type,Lat,Long,filename
8/6/2010,HBN3,NA,Transect,NA,NA,Transect_data_Nov_2012_bp.csv
12/8/2010,HBN5,NA,Quadrat,NA,NA,Grid_data_Nov_2012_bp.csv
12/8/2010,HBN5,NA,Transect,3256262,283641,Transect_data_Nov_2012_bp.csv
7/7/2010,HBN5,NA,Quadrat,NA,NA,Grid_data_Nov_2012_bp.csv
7/7/2010,HBN5,NA,Transect,3257379,280659,Transect_data_Nov_2012_bp.csv
12/8/2010,HBN6,NA,Quadrat,NA,NA,Grid_data_Nov_2012_bp.csv
12/8/2010,HBN6,NA,Transect,3257640,280167,Transect_data_Nov_2012_bp.csv
7/7/2010,HBN6,NA,Quadrat,NA,NA,Grid_data_Nov_2012_bp.csv
7/7/2010,HBN6,NA,Transect,3257594,280182,Transect_data_Nov_2012_bp.csv
10/27/2010,HBO1,NA,Quadrat,NA,NA,Grid_data_Nov_2012_bp.csv
10/27/2010,HBO1,NA,Transect,3254310,282938,Transect_data_Nov_2012_bp.csv
12/8/2010,HBO1,NA,Quadrat,NA,NA,Grid_data_Nov_2012_bp.csv
12/8/2010,HBO1,NA,Transect,3254310,282938,Transect_data_Nov_2012_bp.csv
5/25/2010,HBO1,NA,Quadrat,NA,NA,Grid_data_Nov_2012_bp.csv
5/25/2010,HBO1,NA,Transect,3254310,282938,Transect_data_Nov_2012_bp.csv
7/10/2011,HBO1,NA,Quadrat,NA,NA,Grid_data_Nov_2012_bp.csv
7/10/2011,HBO1,NA,Transect,NA,NA,Transect_data_Nov_2012_bp.csv
7/7/2010,HBO1,NA,Quadrat,NA,NA,Grid_data_Nov_2012_bp.csv
7/7/2010,HBO1,NA,Transect,3254310,282938,Transect_data_Nov_2012_bp.csv
8/6/2010,HBO1,NA,Quadrat,NA,NA,Grid_data_Nov_2012_bp.csv
8/6/2010,HBO1,NA,Transect,NA,NA,Transect_data_Nov_2012_bp.csv
10/27/2010,HBO2,NA,Quadrat,NA,NA,Grid_data_Nov_2012_bp.csv
10/27/2010,HBO2,NA,Transect,3254820,282263,Transect_data_Nov_2012_bp.csv
12/8/2010,HBO2,NA,Quadrat,NA,NA,Grid_data_Nov_2012_bp.csv
12/8/2010,HBO2,NA,Transect,3254820,282263,Transect_data_Nov_2012_bp.csv
5/25/2010,HBO2,NA,Quadrat,NA,NA,Grid_data_Nov_2012_bp.csv
5/25/2010,HBO2,NA,Transect,3254820,282263,Transect_data_Nov_2012_bp.csv
7/10/2011,HBO2,NA,Quadrat,NA,NA,Grid_data_Nov_2012_bp.csv
7/10/2011,HBO2,NA,Transect,NA,NA,Transect_data_Nov_2012_bp.csv
10/27/2010,HBO3,NA,Quadrat,NA,NA,Grid_data_Nov_2012_bp.csv
10/27/2010,HBO3,NA,Transect,3256105,280813,Transect_data_Nov_2012_bp.csv
12/8/2010,HBO3,NA,Quadrat,NA,NA,Grid_data_Nov_2012_bp.csv
12/8/2010,HBO3,NA,Transect,3256105,280813,Transect_data_Nov_2012_bp.csv
5/25/2010,HBO3,NA,Quadrat,NA,NA,Grid_data_Nov_2012_bp.csv
5/25/2010,HBO3,NA,Transect,3256105,280813,Transect_data_Nov_2012_bp.csv
7/10/2011,HBO3,NA,Quadrat,NA,NA,Grid_data_Nov_2012_bp.csv
7/10/2011,HBO3,NA,Transect,NA,NA,Transect_data_Nov_2012_bp.csv
10/26/2010,LC01,NA,Quadrat,NA,NA,Grid_data_Nov_2012_bp.csv
10/27/2014,LCcontrol3,1,Transect,NA,NA,LCR_oyster_transect_2017.csv
10/27/2014,LCcontrol3,2,Transect,NA,NA,LCR_oyster_transect_2017.csv
10/27/2014,LCcontrol3,3,Transect,NA,NA,LCR_oyster_transect_2017.csv
11/8/2017,LCcontrol3,1,Transect,NA,NA,LCR_oyster_transect_2017.csv
11/8/2017,LCcontrol3,2,Transect,NA,NA,LCR_oyster_transect_2017.csv
11/8/2017,LCcontrol3,3,Transect,NA,NA,LCR_oyster_transect_2017.csv
4/23/2013,LCcontrol3,1,Transect,NA,NA,LCR_oyster_transect_2017.csv
4/23/2013,LCcontrol3,2,Transect,NA,NA,LCR_oyster_transect_2017.csv
4/23/2013,LCcontrol3,3,Transect,NA,NA,LCR_oyster_transect_2017.csv
11/11/2014,LCcontrol4,1,Transect,NA,NA,LCR_oyster_transect_2017.csv
11/11/2014,LCcontrol4,2,Transect,NA,NA,LCR_oyster_transect_2017.csv
11/11/2014,LCcontrol4,3,Transect,NA,NA,LCR_oyster_transect_2017.csv
11/8/2017,LCcontrol4,1,Transect,NA,NA,LCR_oyster_transect_2017.csv
11/8/2017,LCcontrol4,2,Transect,NA,NA,LCR_oyster_transect_2017.csv
11/8/2017,LCcontrol4,3,Transect,NA,NA,LCR_oyster_transect_2017.csv
4/23/2013,LCcontrol4,1,Transect,NA,NA,LCR_oyster_transect_2017.csv
4/23/2013,LCcontrol4,2,Transect,NA,NA,LCR_oyster_transect_2017.csv
4/23/2013,LCcontrol4,3,Transect,NA,NA,LCR_oyster_transect_2017.csv
11/11/2014,LCcontrol7,1,Transect,NA,NA,LCR_oyster_transect_2017.csv
11/11/2014,LCcontrol7,2,Transect,NA,NA,LCR_oyster_transect_2017.csv
11/11/2014,LCcontrol7,3,Transect,NA,NA,LCR_oyster_transect_2017.csv
11/7/2017,LCcontrol7,1,Transect,NA,NA,LCR_oyster_transect_2017.csv
11/7/2017,LCcontrol7,2,Transect,NA,NA,LCR_oyster_transect_2017.csv
11/7/2017,LCcontrol7,3,Transect,NA,NA,LCR_oyster_transect_2017.csv
4/24/2013,LCcontrol7,1,Transect,NA,NA,LCR_oyster_transect_2017.csv
4/24/2013,LCcontrol7,2,Transect,NA,NA,LCR_oyster_transect_2017.csv
4/24/2013,LCcontrol7,3,Transect,NA,NA,LCR_oyster_transect_2017.csv
11/6/2017,LCcontrol8,1,Transect,NA,NA,LCR_oyster_transect_2017.csv
11/6/2017,LCcontrol8,2,Transect,NA,NA,LCR_oyster_transect_2017.csv
11/6/2017,LCcontrol8,3,Transect,NA,NA,LCR_oyster_transect_2017.csv
12/5/2014,LCcontrol8,3,Transect,NA,NA,LCR_oyster_transect_2017.csv
4/24/2013,LCcontrol8,1,Transect,NA,NA,LCR_oyster_transect_2017.csv
4/24/2013,LCcontrol8,2,Transect,NA,NA,LCR_oyster_transect_2017.csv
4/24/2013,LCcontrol8,3,Transect,NA,NA,LCR_oyster_transect_2017.csv
10/17/2012,LCI1,NA,Quadrat,NA,NA,Grid_data_Nov_2012_bp.csv
10/17/2012,LCI1,NA,Transect,NA,NA,Transect_data_Nov_2012_bp.csv
10/25/2010,LCI1,NA,Transect,3235919,299282,Transect_data_Nov_2012_bp.csv
10/26/2010,LCI1,NA,Quadrat,NA,NA,Grid_data_Nov_2012_bp.csv
12/7/2010,LCI1,NA,Quadrat,NA,NA,Grid_data_Nov_2012_bp.csv
12/7/2010,LCI1,NA,Transect,3235919,299282,Transect_data_Nov_2012_bp.csv
5/26/2010,LCI1,NA,Quadrat,NA,NA,Grid_data_Nov_2012_bp.csv
5/26/2010,LCI1,NA,Transect,3235919,299282,Transect_data_Nov_2012_bp.csv
7/11/2011,LCI1,NA,Quadrat,NA,NA,Grid_data_Nov_2012_bp.csv
7/11/2011,LCI1,NA,Transect,NA,NA,Transect_data_Nov_2012_bp.csv
7/8/2010,LCI1,NA,Quadrat,NA,NA,Grid_data_Nov_2012_bp.csv
7/8/2010,LCI1,NA,Transect,3235919,299282,Transect_data_Nov_2012_bp.csv
8/7/2010,LCI1,NA,Quadrat,NA,NA,Grid_data_Nov_2012_bp.csv
8/7/2010,LCI1,NA,Transect,NA,NA,Transect_data_Nov_2012_bp.csv
2/16/2018,LCI11,NA,Quadrat,29.23441,83.07522,OysterData_16Feb2018_Quadrat_final.csv
2/16/2018,LCI12,NA,Quadrat,29.23457,83.07506,OysterData_16Feb2018_Quadrat_final.csv
10/17/2012,LCI2,NA,Quadrat,NA,NA,Grid_data_Nov_2012_bp.csv
10/17/2012,LCI2,NA,Transect,NA,NA,Transect_data_Nov_2012_bp.csv
10/26/2010,LCI2,NA,Quadrat,NA,NA,Grid_data_Nov_2012_bp.csv
10/26/2010,LCI2,NA,Transect,3235773,298841,Transect_data_Nov_2012_bp.csv
12/7/2010,LCI2,NA,Quadrat,NA,NA,Grid_data_Nov_2012_bp.csv
12/7/2010,LCI2,NA,Transect,3235773,298841,Transect_data_Nov_2012_bp.csv
5/26/2010,LCI2,NA,Quadrat,NA,NA,Grid_data_Nov_2012_bp.csv
5/26/2010,LCI2,NA,Transect,3235773,298841,Transect_data_Nov_2012_bp.csv
7/11/2011,LCI2,NA,Quadrat,NA,NA,Grid_data_Nov_2012_bp.csv
7/11/2011,LCI2,NA,Transect,NA,NA,Transect_data_Nov_2012_bp.csv
7/8/2010,LCI2,NA,Quadrat,NA,NA,Grid_data_Nov_2012_bp.csv
7/8/2010,LCI2,NA,Transect,3235773,298841,Transect_data_Nov_2012_bp.csv
8/7/2010,LCI2,NA,Quadrat,NA,NA,Grid_data_Nov_2012_bp.csv
8/7/2010,LCI2,NA,Transect,NA,NA,Transect_data_Nov_2012_bp.csv
2/16/2018,LCI21,NA,Quadrat,29.23612,83.07095,OysterData_16Feb2018_Quadrat_final.csv
2/16/2018,LCI22,NA,Quadrat,29.23611,83.07108,OysterData_16Feb2018_Quadrat_final.csv
10/17/2012,LCI3,NA,Quadrat,NA,NA,Grid_data_Nov_2012_bp.csv
10/17/2012,LCI3,NA,Transect,NA,NA,Transect_data_Nov_2012_bp.csv
10/26/2010,LCI3,NA,Quadrat,NA,NA,Grid_data_Nov_2012_bp.csv
10/26/2010,LCI3,NA,Transect,3235642,298763,Transect_data_Nov_2012_bp.csv
12/7/2010,LCI3,NA,Quadrat,NA,NA,Grid_data_Nov_2012_bp.csv
12/7/2010,LCI3,NA,Transect,3235642,298763,Transect_data_Nov_2012_bp.csv
5/26/2010,LCI3,NA,Quadrat,NA,NA,Grid_data_Nov_2012_bp.csv
5/26/2010,LCI3,NA,Transect,3235642,298763,Transect_data_Nov_2012_bp.csv
7/11/2011,LCI3,NA,Quadrat,NA,NA,Grid_data_Nov_2012_bp.csv
7/11/2011,LCI3,NA,Transect,NA,NA,Transect_data_Nov_2012_bp.csv
7/8/2010,LCI3,NA,Quadrat,NA,NA,Grid_data_Nov_2012_bp.csv
7/8/2010,LCI3,NA,Transect,3235642,298763,Transect_data_Nov_2012_bp.csv
8/7/2010,LCI3,NA,Quadrat,NA,NA,Grid_data_Nov_2012_bp.csv
8/7/2010,LCI3,NA,Transect,NA,NA,Transect_data_Nov_2012_bp.csv
2/16/2018,LCI31,NA,Quadrat,29.23681,83.06978,OysterData_16Feb2018_Quadrat_final.csv
2/16/2018,LCI32,NA,Quadrat,29.2367,87.0698,OysterData_16Feb2018_Quadrat_final.csv
2/16/2018,LCI32,NA,Quadrat,29.2367,83.0698,OysterData_16Feb2018_Quadrat_final.csv
2/16/2018,LCI33,NA,Quadrat,29.23666,83.0697,OysterData_16Feb2018_Quadrat_final.csv
2/16/2018,LCI34,NA,Quadrat,29.23677,83.06973,OysterData_16Feb2018_Quadrat_final.csv
2/16/2018,LCI41,NA,Quadrat,29.23349,83.07058,OysterData_16Feb2018_Quadrat_final.csv
2/16/2018,LCI42,NA,Quadrat,29.23348,83.07069,OysterData_16Feb2018_Quadrat_final.csv
2/16/2018,LCI43,NA,Quadrat,29.23352,83.07062,OysterData_16Feb2018_Quadrat_final.csv
NA,LCIA,NA,Grub,29.23611,83.06685,Grub_locations.csv
10/17/2012,LCN1,NA,Quadrat,NA,NA,Grid_data_Nov_2012_bp.csv
10/17/2012,LCN1,NA,Transect,NA,NA,Transect_data_Nov_2012_bp.csv
10/26/2010,LCN1,NA,Quadrat,NA,NA,Grid_data_Nov_2012_bp.csv
10/26/2010,LCN1,NA,Transect,3236557,298380,Transect_data_Nov_2012_bp.csv
12/7/2010,LCN1,NA,Quadrat,NA,NA,Grid_data_Nov_2012_bp.csv
12/7/2010,LCN1,NA,Transect,3236557,298380,Transect_data_Nov_2012_bp.csv
5/26/2010,LCN1,NA,Quadrat,NA,NA,Grid_data_Nov_2012_bp.csv
5/26/2010,LCN1,NA,Transect,3236557,298380,Transect_data_Nov_2012_bp.csv
7/11/2011,LCN1,NA,Quadrat,NA,NA,Grid_data_Nov_2012_bp.csv
7/11/2011,LCN1,NA,Transect,NA,NA,Transect_data_Nov_2012_bp.csv
7/8/2010,LCN1,NA,Quadrat,NA,NA,Grid_data_Nov_2012_bp.csv
7/8/2010,LCN1,NA,Transect,3236557,298380,Transect_data_Nov_2012_bp.csv
8/7/2010,LCN1,NA,Quadrat,NA,NA,Grid_data_Nov_2012_bp.csv
8/7/2010,LCN1,NA,Transect,NA,NA,Transect_data_Nov_2012_bp.csv
10/17/2012,LCN2,NA,Quadrat,NA,NA,Grid_data_Nov_2012_bp.csv
10/17/2012,LCN2,NA,Transect,NA,NA,Transect_data_Nov_2012_bp.csv
10/26/2010,LCN2,NA,Quadrat,NA,NA,Grid_data_Nov_2012_bp.csv
10/26/2010,LCN2,NA,Transect,3236638,298651,Transect_data_Nov_2012_bp.csv
12/7/2010,LCN2,NA,Quadrat,NA,NA,Grid_data_Nov_2012_bp.csv
12/7/2010,LCN2,NA,Transect,3236638,298651,Transect_data_Nov_2012_bp.csv
5/25/2010,LCN2,NA,Quadrat,NA,NA,Grid_data_Nov_2012_bp.csv
5/25/2010,LCN2,NA,Transect,3236638,298651,Transect_data_Nov_2012_bp.csv
7/11/2011,LCN2,NA,Quadrat,NA,NA,Grid_data_Nov_2012_bp.csv
7/11/2011,LCN2,NA,Transect,NA,NA,Transect_data_Nov_2012_bp.csv
7/8/2010,LCN2,NA,Quadrat,NA,NA,Grid_data_Nov_2012_bp.csv
7/8/2010,LCN2,NA,Transect,3236638,298651,Transect_data_Nov_2012_bp.csv
8/7/2010,LCN2,NA,Quadrat,NA,NA,Grid_data_Nov_2012_bp.csv
8/7/2010,LCN2,NA,Transect,NA,NA,Transect_data_Nov_2012_bp.csv
10/17/2012,LCN3,NA,Quadrat,NA,NA,Grid_data_Nov_2012_bp.csv
10/17/2012,LCN3,NA,Transect,NA,NA,Transect_data_Nov_2012_bp.csv
10/26/2010,LCN3,NA,Quadrat,NA,NA,Grid_data_Nov_2012_bp.csv
10/26/2010,LCN3,NA,Transect,3234553,297907,Transect_data_Nov_2012_bp.csv
12/7/2010,LCN3,NA,Quadrat,NA,NA,Grid_data_Nov_2012_bp.csv
12/7/2010,LCN3,NA,Transect,3234553,297907,Transect_data_Nov_2012_bp.csv
5/26/2010,LCN3,NA,Quadrat,NA,NA,Grid_data_Nov_2012_bp.csv
5/26/2010,LCN3,NA,Transect,3234553,297907,Transect_data_Nov_2012_bp.csv
7/11/2011,LCN3,NA,Quadrat,NA,NA,Grid_data_Nov_2012_bp.csv
7/11/2011,LCN3,NA,Transect,NA,NA,Transect_data_Nov_2012_bp.csv
8/7/2010,LCN3,NA,Quadrat,NA,NA,Grid_data_Nov_2012_bp.csv
8/7/2010,LCN3,NA,Transect,NA,NA,Transect_data_Nov_2012_bp.csv
10/17/2012,LCN4,NA,Quadrat,NA,NA,Grid_data_Nov_2012_bp.csv
10/17/2012,LCN4,NA,Transect,NA,NA,Transect_data_Nov_2012_bp.csv
10/26/2010,LCN4,NA,Quadrat,NA,NA,Grid_data_Nov_2012_bp.csv
10/26/2010,LCN4,NA,Transect,3236656,298636,Transect_data_Nov_2012_bp.csv
12/7/2010,LCN4,NA,Quadrat,NA,NA,Grid_data_Nov_2012_bp.csv
12/7/2010,LCN4,NA,Transect,3236656,298636,Transect_data_Nov_2012_bp.csv
7/8/2010,LCN4,NA,Quadrat,NA,NA,Grid_data_Nov_2012_bp.csv
7/8/2010,LCN4,NA,Transect,3236727,298534,Transect_data_Nov_2012_bp.csv
8/7/2010,LCN4,NA,Quadrat,NA,NA,Grid_data_Nov_2012_bp.csv
8/7/2010,LCN4,NA,Transect,NA,NA,Transect_data_Nov_2012_bp.csv
7/8/2010,LCN5,NA,Quadrat,NA,NA,Grid_data_Nov_2012_bp.csv
7/8/2010,LCN5,NA,Transect,3233308,297281,Transect_data_Nov_2012_bp.csv
NA,LCNA,NA,Grub,29.21946,83.08322,Grub_locations.csv
10/17/2012,LCO1,NA,Quadrat,NA,NA,Grid_data_Nov_2012_bp.csv
10/17/2012,LCO1,NA,Transect,NA,NA,Transect_data_Nov_2012_bp.csv
10/26/2010,LCO1,NA,Transect,3238692,294865,Transect_data_Nov_2012_bp.csv
10/28/2014,LCO1,1,Quadrat,NA,NA,Oyster_grid_2013_2017.csv
10/28/2014,LCO1,2,Quadrat,NA,NA,Oyster_grid_2013_2017.csv
10/28/2014,LCO1,3,Quadrat,NA,NA,Oyster_grid_2013_2017.csv
11/7/2017,LCO1,1,Quadrat,NA,NA,Oyster_grid_2013_2017.csv
11/7/2017,LCO1,2,Quadrat,NA,NA,Oyster_grid_2013_2017.csv
11/7/2017,LCO1,3,Quadrat,NA,NA,Oyster_grid_2013_2017.csv
12/7/2010,LCO1,NA,Quadrat,NA,NA,Grid_data_Nov_2012_bp.csv
12/7/2010,LCO1,NA,Transect,3238692,294865,Transect_data_Nov_2012_bp.csv
5/26/2010,LCO1,NA,Quadrat,NA,NA,Grid_data_Nov_2012_bp.csv
5/26/2010,LCO1,NA,Transect,3238692,294865,Transect_data_Nov_2012_bp.csv
7/11/2011,LCO1,NA,Quadrat,NA,NA,Grid_data_Nov_2012_bp.csv
7/11/2011,LCO1,NA,Transect,NA,NA,Transect_data_Nov_2012_bp.csv
7/8/2010,LCO1,NA,Quadrat,NA,NA,Grid_data_Nov_2012_bp.csv
7/8/2010,LCO1,NA,Transect,3238692,294865,Transect_data_Nov_2012_bp.csv
8/7/2010,LCO1,NA,Quadrat,NA,NA,Grid_data_Nov_2012_bp.csv
8/7/2010,LCO1,NA,Transect,NA,NA,Transect_data_Nov_2012_bp.csv
10/17/2012,LCO2,NA,Quadrat,NA,NA,Grid_data_Nov_2012_bp.csv
10/17/2012,LCO2,NA,Transect,NA,NA,Transect_data_Nov_2012_bp.csv
10/26/2010,LCO2,NA,Quadrat,NA,NA,Grid_data_Nov_2012_bp.csv
10/26/2010,LCO2,NA,Transect,3238948,294686,Transect_data_Nov_2012_bp.csv
10/27/2014,LCO2,1,Quadrat,NA,NA,Oyster_grid_2013_2017.csv
10/27/2014,LCO2,2,Quadrat,NA,NA,Oyster_grid_2013_2017.csv
10/27/2014,LCO2,3,Quadrat,NA,NA,Oyster_grid_2013_2017.csv
11/7/2017,LCO2,1,Quadrat,NA,NA,Oyster_grid_2013_2017.csv
11/7/2017,LCO2,2,Quadrat,NA,NA,Oyster_grid_2013_2017.csv
11/7/2017,LCO2,3,Quadrat,NA,NA,Oyster_grid_2013_2017.csv
12/7/2010,LCO2,NA,Quadrat,NA,NA,Grid_data_Nov_2012_bp.csv
12/7/2010,LCO2,NA,Transect,3238948,294686,Transect_data_Nov_2012_bp.csv
5/26/2010,LCO2,NA,Quadrat,NA,NA,Grid_data_Nov_2012_bp.csv
5/26/2010,LCO2,NA,Transect,3238948,294686,Transect_data_Nov_2012_bp.csv
7/11/2011,LCO2,NA,Quadrat,NA,NA,Grid_data_Nov_2012_bp.csv
7/11/2011,LCO2,NA,Transect,NA,NA,Transect_data_Nov_2012_bp.csv
7/8/2010,LCO2,NA,Quadrat,NA,NA,Grid_data_Nov_2012_bp.csv
7/8/2010,LCO2,NA,Transect,3238948,294686,Transect_data_Nov_2012_bp.csv
8/7/2010,LCO2,NA,Quadrat,NA,NA,Grid_data_Nov_2012_bp.csv
8/7/2010,LCO2,NA,Transect,NA,NA,Transect_data_Nov_2012_bp.csv
10/17/2012,LCO3,NA,Quadrat,NA,NA,Grid_data_Nov_2012_bp.csv
10/17/2012,LCO3,NA,Transect,NA,NA,Transect_data_Nov_2012_bp.csv
10/26/2010,LCO3,NA,Quadrat,NA,NA,Grid_data_Nov_2012_bp.csv
10/26/2010,LCO3,NA,Transect,3239164,294395,Transect_data_Nov_2012_bp.csv
10/27/2014,LCO3,1,Quadrat,NA,NA,Oyster_grid_2013_2017.csv
10/27/2014,LCO3,2,Quadrat,NA,NA,Oyster_grid_2013_2017.csv
10/27/2014,LCO3,3,Quadrat,NA,NA,Oyster_grid_2013_2017.csv
11/11/2014,LCO3,1,Quadrat,NA,NA,Oyster_grid_2013_2017.csv
11/11/2014,LCO3,2,Quadrat,NA,NA,Oyster_grid_2013_2017.csv
11/11/2014,LCO3,3,Quadrat,NA,NA,Oyster_grid_2013_2017.csv
11/8/2017,LCO3,1,Quadrat,NA,NA,Oyster_grid_2013_2017.csv
11/8/2017,LCO3,2,Quadrat,NA,NA,Oyster_grid_2013_2017.csv
11/8/2017,LCO3,3,Quadrat,NA,NA,Oyster_grid_2013_2017.csv
12/7/2010,LCO3,NA,Quadrat,NA,NA,Grid_data_Nov_2012_bp.csv
12/7/2010,LCO3,NA,Transect,3239164,294395,Transect_data_Nov_2012_bp.csv
5/26/2010,LCO3,NA,Quadrat,NA,NA,Grid_data_Nov_2012_bp.csv
5/26/2010,LCO3,NA,Transect,3239164,294395,Transect_data_Nov_2012_bp.csv
7/11/2011,LCO3,NA,Quadrat,NA,NA,Grid_data_Nov_2012_bp.csv
7/11/2011,LCO3,NA,Transect,NA,NA,Transect_data_Nov_2012_bp.csv
7/8/2010,LCO3,NA,Quadrat,NA,NA,Grid_data_Nov_2012_bp.csv
7/8/2010,LCO3,NA,Transect,3239164,294395,Transect_data_Nov_2012_bp.csv
8/7/2010,LCO3,NA,Quadrat,NA,NA,Grid_data_Nov_2012_bp.csv
8/7/2010,LCO3,NA,Transect,NA,NA,Transect_data_Nov_2012_bp.csv
11/8/2017,LCO4,1,Quadrat,NA,NA,Oyster_grid_2013_2017.csv
11/8/2017,LCO4,2,Quadrat,NA,NA,Oyster_grid_2013_2017.csv
11/8/2017,LCO4,3,Quadrat,NA,NA,Oyster_grid_2013_2017.csv
10/28/2014,LCO5,1,Quadrat,NA,NA,Oyster_grid_2013_2017.csv
10/28/2014,LCO5,2,Quadrat,NA,NA,Oyster_grid_2013_2017.csv
10/28/2014,LCO5,3,Quadrat,NA,NA,Oyster_grid_2013_2017.csv
11/7/2017,LCO5,1,Quadrat,NA,NA,Oyster_grid_2013_2017.csv
11/7/2017,LCO5,2,Quadrat,NA,NA,Oyster_grid_2013_2017.csv
11/7/2017,LCO5,3,Quadrat,NA,NA,Oyster_grid_2013_2017.csv
11/11/2014,LCO6,1,Quadrat,NA,NA,Oyster_grid_2013_2017.csv
11/11/2014,LCO6,2,Quadrat,NA,NA,Oyster_grid_2013_2017.csv
11/11/2014,LCO6,3,Quadrat,NA,NA,Oyster_grid_2013_2017.csv
11/7/2017,LCO6,1,Quadrat,NA,NA,Oyster_grid_2013_2017.csv
11/7/2017,LCO6,2,Quadrat,NA,NA,Oyster_grid_2013_2017.csv
11/7/2017,LCO6,3,Quadrat,NA,NA,Oyster_grid_2013_2017.csv
11/11/2014,LCO7,1,Quadrat,NA,NA,Oyster_grid_2013_2017.csv
11/11/2014,LCO7,2,Quadrat,NA,NA,Oyster_grid_2013_2017.csv
11/11/2014,LCO7,3,Quadrat,NA,NA,Oyster_grid_2013_2017.csv
11/7/2017,LCO7,1,Quadrat,NA,NA,Oyster_grid_2013_2017.csv
11/7/2017,LCO7,2,Quadrat,NA,NA,Oyster_grid_2013_2017.csv
11/7/2017,LCO7,3,Quadrat,NA,NA,Oyster_grid_2013_2017.csv
11/6/2017,LCO8,1,Quadrat,NA,NA,Oyster_grid_2013_2017.csv
11/6/2017,LCO8,2,Quadrat,NA,NA,Oyster_grid_2013_2017.csv
11/6/2017,LCO8,3,Quadrat,NA,NA,Oyster_grid_2013_2017.csv
12/5/2014,LCO8,3,Quadrat,NA,NA,Oyster_grid_2013_2017.csv
10/28/2014,LCrestore1,1,Transect,NA,NA,LCR_oyster_transect_2017.csv
10/28/2014,LCrestore1,2,Transect,NA,NA,LCR_oyster_transect_2017.csv
10/28/2014,LCrestore1,3,Transect,NA,NA,LCR_oyster_transect_2017.csv
11/7/2017,LCrestore1,1,Transect,NA,NA,LCR_oyster_transect_2017.csv
11/7/2017,LCrestore1,2,Transect,NA,NA,LCR_oyster_transect_2017.csv
11/7/2017,LCrestore1,3,Transect,NA,NA,LCR_oyster_transect_2017.csv
4/23/2013,LCrestore1,1,Quadrat,NA,NA,Oyster_grid_2013_2017.csv
4/23/2013,LCrestore1,2,Quadrat,NA,NA,Oyster_grid_2013_2017.csv
4/23/2013,LCrestore1,3,Quadrat,NA,NA,Oyster_grid_2013_2017.csv
4/23/2013,LCrestore1,1,Transect,NA,NA,LCR_oyster_transect_2017.csv
4/23/2013,LCrestore1,2,Transect,NA,NA,LCR_oyster_transect_2017.csv
4/23/2013,LCrestore1,3,Transect,NA,NA,LCR_oyster_transect_2017.csv
10/27/2014,LCrestore2,1,Transect,NA,NA,LCR_oyster_transect_2017.csv
10/27/2014,LCrestore2,2,Transect,NA,NA,LCR_oyster_transect_2017.csv
10/27/2014,LCrestore2,3,Transect,NA,NA,LCR_oyster_transect_2017.csv
11/7/2017,LCrestore2,1,Transect,NA,NA,LCR_oyster_transect_2017.csv
11/7/2017,LCrestore2,2,Transect,NA,NA,LCR_oyster_transect_2017.csv
11/7/2017,LCrestore2,3,Transect,NA,NA,LCR_oyster_transect_2017.csv
4/23/2013,LCrestore2,1,Quadrat,NA,NA,Oyster_grid_2013_2017.csv
4/23/2013,LCrestore2,2,Quadrat,NA,NA,Oyster_grid_2013_2017.csv
4/23/2013,LCrestore2,3,Quadrat,NA,NA,Oyster_grid_2013_2017.csv
4/23/2013,LCrestore2,1,Transect,NA,NA,LCR_oyster_transect_2017.csv
4/23/2013,LCrestore2,2,Transect,NA,NA,LCR_oyster_transect_2017.csv
4/23/2013,LCrestore2,3,Transect,NA,NA,LCR_oyster_transect_2017.csv
4/23/2013,LCrestore3,1,Quadrat,NA,NA,Oyster_grid_2013_2017.csv
4/23/2013,LCrestore3,2,Quadrat,NA,NA,Oyster_grid_2013_2017.csv
4/23/2013,LCrestore3,3,Quadrat,NA,NA,Oyster_grid_2013_2017.csv
4/23/2013,LCrestore4,1,Quadrat,NA,NA,Oyster_grid_2013_2017.csv
4/23/2013,LCrestore4,2,Quadrat,NA,NA,Oyster_grid_2013_2017.csv
4/23/2013,LCrestore4,3,Quadrat,NA,NA,Oyster_grid_2013_2017.csv
10/28/2014,LCrestore5,1,Transect,NA,NA,LCR_oyster_transect_2017.csv
10/28/2014,LCrestore5,2,Transect,NA,NA,LCR_oyster_transect_2017.csv
10/28/2014,LCrestore5,3,Transect,NA,NA,LCR_oyster_transect_2017.csv
11/7/2017,LCrestore5,1,Transect,NA,NA,LCR_oyster_transect_2017.csv
11/7/2017,LCrestore5,2,Transect,NA,NA,LCR_oyster_transect_2017.csv
11/7/2017,LCrestore5,3,Transect,NA,NA,LCR_oyster_transect_2017.csv
4/24/2013,LCrestore5,1,Quadrat,NA,NA,Oyster_grid_2013_2017.csv
4/24/2013,LCrestore5,2,Quadrat,NA,NA,Oyster_grid_2013_2017.csv
4/24/2013,LCrestore5,3,Quadrat,NA,NA,Oyster_grid_2013_2017.csv
4/24/2013,LCrestore5,1,Transect,NA,NA,LCR_oyster_transect_2017.csv
4/24/2013,LCrestore5,2,Transect,NA,NA,LCR_oyster_transect_2017.csv
4/24/2013,LCrestore5,3,Transect,NA,NA,LCR_oyster_transect_2017.csv
11/11/2014,LCrestore6,1,Transect,NA,NA,LCR_oyster_transect_2017.csv
11/11/2014,LCrestore6,2,Transect,NA,NA,LCR_oyster_transect_2017.csv
