"Date","Station","Counter","Transect","Condition","Dist_Alng","Dist_frm","Live_Dead","Size","Count"
"11/8/2017","LCO4","Garner",3,"post",5,"1.1","Li1",11.9,1
"11/8/2017","LCO4","Garner",3,"post",5,"1.1","Li1",81.1,1
"11/8/2017","LCO4","Garner",3,"post",21,"2.2","Li1",9.6,1
"11/8/2017","LCO4","Garner",3,"post",21,"2.2","Li1",29.5,1
"11/8/2017","LCO4","Garner",3,"post",7,"3.2","Li1",12.6,1
"11/8/2017","LCO4","Garner",3,"post",9,"3.4","Li1",10.1,1
"4/23/2013","LCrestore1","Jenn Seavey",1,"pre",6,"0","Li2",25.4,1
"4/23/2013","LCrestore1","Jenn Seavey",1,"pre",13,"0","Li2",78.8,1
"4/23/2013","LCrestore1","Jenn Seavey",2,"pre",5,"0","Li2",36.4,1
"4/23/2013","LCrestore1","Jenn Seavey",2,"pre",17,"0","Li2",21.8,1
"4/23/2013","LCrestore1","Jenn Seavey",2,"pre",20,"0","Li2",31.3,1
"4/23/2013","LCrestore1","Jenn Seavey",2,"pre",21,"0","Li2",18.6,1
"4/23/2013","LCrestore1","Jenn Seavey",3,"pre",3,"0","Li2",41.5,1
"4/23/2013","LCrestore2","Jenn Seavey",1,"pre",1,"0","Li2",30.8,1
"4/23/2013","LCrestore2","Jenn Seavey",1,"pre",18,"0","Li2",31.3,1
"4/23/2013","LCrestore3","Jenn Seavey",1,"pre",10,"0","Li2",36.4,1
"4/23/2013","LCrestore3","Jenn Seavey",3,"pre",2,"0","Li2",31.5,1
"4/23/2013","LCrestore3","Jenn Seavey",3,"pre",4,"0","Li2",31.7,1
"4/23/2013","LCrestore3","Jenn Seavey",3,"pre",5,"0","Li2",57.8,1
"10/27/2014","LCO2","Nick Vitale",1,"post",11,"2.6","Li2",19.9,1
"10/27/2014","LCO2","Nick Vitale",1,"post",8,"0.4","Li2",33.1,1
"10/27/2014","LCO2","Nick Vitale",1,"post",8,"0.4","Li2",20.9,1
"10/27/2014","LCO2","Nick Vitale",1,"post",1,"0.7","Li2",4.8,1
"10/27/2014","LCO2","Nick Vitale",1,"post",1,"0.7","Li2",13.5,1
"10/27/2014","LCO2","Nick Vitale",1,"post",5,"0.8","Li2",20.2,1
"10/27/2014","LCO2","Nick Vitale",1,"post",5,"0.8","Li2",12.8,1
"10/27/2014","LCO2","Nick Vitale",1,"post",5,"0.8","Li2",29.8,1
"10/27/2014","LCO2","Nick Vitale",1,"post",1,"1.1","Li2",18,1
"10/27/2014","LCO2","Nick Vitale",1,"post",1,"1.1","Li2",17.9,1
"10/27/2014","LCO2","Nick Vitale",1,"post",10,"1.1","Li2",18.1,1
"10/27/2014","LCO2","Nick Vitale",1,"post",10,"1.1","Li2",23.2,1
"10/27/2014","LCO2","Nick Vitale",1,"post",10,"1.3","Li2",19.2,1
"10/27/2014","LCO2","Nick Vitale",1,"post",10,"1.3","Li2",12.2,1
"10/27/2014","LCO2","Nick Vitale",1,"post",10,"1.3","Li2",46.1,1
"10/27/2014","LCO2","Nick Vitale",1,"post",17,"3.7","Li2",26.2,1
"10/27/2014","LCO2","Nick Vitale",1,"post",1,"7","Li2",5.2,1
"10/27/2014","LCO2","Nick Vitale",2,"post",11,"1","Li2",16.3,1
"10/27/2014","LCO2","Nick Vitale",2,"post",3,"0.8","Li2",16.2,1
"10/27/2014","LCO2","Nick Vitale",2,"post",3,"0.8","Li2",15.1,1
"10/27/2014","LCO2","Nick Vitale",2,"post",3,"0.8","Li2",21.5,1
"10/27/2014","LCO2","Nick Vitale",2,"post",11,"1","Li2",22.7,1
"10/27/2014","LCO2","Nick Vitale",2,"post",14,"2","Li2",23.9,1
"10/27/2014","LCO2","Nick Vitale",2,"post",14,"2","Li2",21.4,1
"10/27/2014","LCO2","Nick Vitale",2,"post",16,"2.2","Li2",9.8,1
"10/27/2014","LCO2","Nick Vitale",2,"post",16,"2.2","Li2",10.9,1
"10/27/2014","LCO2","Nick Vitale",2,"post",15,"2.8","Li2",13.2,1
"10/27/2014","LCO2","Nick Vitale",2,"post",15,"2.8","Li2",13.2,1
"10/27/2014","LCO2","Nick Vitale",2,"post",15,"2.8","Li2",19.5,1
"10/27/2014","LCO2","Nick Vitale",2,"post",15,"2.8","Li2",28,1
"10/27/2014","LCO2","Nick Vitale",2,"post",15,"2.8","Li2",12,1
"10/27/2014","LCO2","Nick Vitale",2,"post",15,"2.8","Li2",15,1
"10/27/2014","LCO2","Nick Vitale",2,"post",18,"3","Li2",25.6,1
"10/27/2014","LCO2","Nick Vitale",2,"post",18,"3","Li2",13.5,1
"10/27/2014","LCO2","Nick Vitale",2,"post",18,"3","Li2",10.1,1
"10/27/2014","LCO2","Nick Vitale",3,"post",1,"0.1","Li2",8.39,1
"10/27/2014","LCO2","Nick Vitale",3,"post",1,"0.1","Li2",8.4,1
"10/27/2014","LCO2","Nick Vitale",3,"post",1,"0.1","Li2",7.9,1
"10/27/2014","LCO2","Nick Vitale",3,"post",1,"1.6","Li2",27.8,1
"10/27/2014","LCO2","Nick Vitale",3,"post",1,"1.6","Li2",31.3,1
"10/27/2014","LCO2","Nick Vitale",3,"post",1,"1.6","Li2",22.9,1
"10/27/2014","LCO2","Nick Vitale",3,"post",11,"2.1","Li2",26.3,1
"10/27/2014","LCO2","Nick Vitale",3,"post",11,"2.1","Li2",25.9,1
"10/27/2014","LCO2","Nick Vitale",3,"post",16,"2.6","Li2",22.7,1
"10/27/2014","LCO2","Nick Vitale",3,"post",18,"2.6","Li2",9.86,1
"10/27/2014","LCO2","Nick Vitale",3,"post",17,"2.8","Li2",16.3,1
"10/27/2014","LCO2","Nick Vitale",3,"post",17,"2.8","Li2",11.6,1
"10/27/2014","LCO2","Nick Vitale",3,"post",12,"3.4","Li2",10.36,1
"10/27/2014","LCO2","Nick Vitale",3,"post",5,"3.8","Li2",20,1
"10/27/2014","LCO2","Nick Vitale",3,"post",5,"3.8","Li2",18,1
"10/27/2014","LCO2","Nick Vitale",3,"post",5,"3.8","Li2",13.5,1
"10/27/2014","LCO2","Nick Vitale",3,"post",5,"3.8","Li2",13.5,1
"10/27/2014","LCO2","Nick Vitale",3,"post",2,"40","Li2",20.75,1
"10/27/2014","LCO3","Nick Vitale",1,"post",4,"0.1","Li2",13.8,1
"10/27/2014","LCO3","Nick Vitale",1,"post",7,"0.1","Li2",16.2,1
"10/27/2014","LCO3","Nick Vitale",1,"post",20,"0.8","Li2",30.1,1
"10/27/2014","LCO3","Nick Vitale",1,"post",20,"0.8","Li2",12.6,1
"10/27/2014","LCO3","Nick Vitale",1,"post",4,"1.1","Li2",15.9,1
"10/27/2014","LCO3","Nick Vitale",1,"post",4,"1.1","Li2",21.6,1
"10/27/2014","LCO3","Nick Vitale",1,"post",7,"1.5","Li2",13.9,1
"10/27/2014","LCO3","Nick Vitale",1,"post",3,"1.6","Li2",27.4,1
"10/27/2014","LCO3","Nick Vitale",1,"post",3,"1.6","Li2",10.6,1
"10/27/2014","LCO3","Nick Vitale",1,"post",3,"1.6","Li2",20.3,1
"10/27/2014","LCO3","Nick Vitale",1,"post",11,"1.9","Li2",12.9,1
"10/27/2014","LCO3","Nick Vitale",1,"post",11,"1.9","Li2",23.1,1
"10/27/2014","LCO3","Nick Vitale",1,"post",11,"1.9","Li2",28.2,1
"10/27/2014","LCO3","Nick Vitale",1,"post",11,"1.9","Li2",15.9,1
"10/27/2014","LCO3","Nick Vitale",1,"post",14,"2","Li2",15.3,1
"10/27/2014","LCO3","Nick Vitale",1,"post",18,"2.6","Li2",24.1,1
"10/27/2014","LCO3","Nick Vitale",1,"post",9,"3","Li2",23.2,1
"10/27/2014","LCO3","Nick Vitale",1,"post",8,"3.5","Li2",14.9,1
"10/27/2014","LCO3","Nick Vitale",1,"post",8,"3.5","Li2",13.5,1
"10/27/2014","LCO3","Nick Vitale",1,"post",15,"3.5","Li2",14.2,1
"10/27/2014","LCO3","Nick Vitale",1,"post",15,"3.5","Li2",12.9,1
"10/27/2014","LCO3","Nick Vitale",1,"post",15,"3.5","Li2",19.7,1
"10/27/2014","LCO3","Nick Vitale",1,"post",15,"3.5","Li2",26.1,1
"10/27/2014","LCO3","Nick Vitale",1,"post",11,"3.9","Li2",21.5,1
"10/27/2014","LCO3","Nick Vitale",2,"post",18,"0","Li2",28.4,1
"10/27/2014","LCO3","Nick Vitale",2,"post",4,"0.6","Li2",24.5,1
"10/27/2014","LCO3","Nick Vitale",2,"post",4,"0.6","Li2",15.2,1
"10/27/2014","LCO3","Nick Vitale",2,"post",15,"1.2","Li2",50.8,1
"10/27/2014","LCO3","Nick Vitale",2,"post",15,"1.2","Li2",13.8,1
"10/27/2014","LCO3","Nick Vitale",2,"post",15,"1.2","Li2",7.2,1
"10/27/2014","LCO3","Nick Vitale",2,"post",0,"2.2","Li2",15,1
"10/27/2014","LCO3","Nick Vitale",2,"post",8,"2.6","Li2",12.9,1
"10/27/2014","LCO3","Nick Vitale",2,"post",8,"2.6","Li2",19.5,1
"10/27/2014","LCO3","Nick Vitale",2,"post",9,"2.9","Li2",16.4,1
"10/27/2014","LCO3","Nick Vitale",2,"post",9,"2.9","Li2",46.5,1
"10/27/2014","LCO3","Nick Vitale",2,"post",19,"3.8","Li2",8.2,1
"10/27/2014","LCO3","Nick Vitale",2,"post",19,"3.8","Li2",12.2,1
"10/27/2014","LCO3","Nick Vitale",2,"post",19,"3.8","Li2",21,1
"10/27/2014","LCO3","Nick Vitale",2,"post",7,NA,"Li2",16.6,1
"10/27/2014","LCO3","Nick Vitale",2,"post",8,NA,"Li2",21.5,1
"10/27/2014","LCO3","Nick Vitale",2,"post",8,NA,"Li2",22.3,1
"10/27/2014","LCO3","Nick Vitale",2,"post",20,NA,"Li2",12.6,1
"10/27/2014","LCO3","Nick Vitale",2,"post",20,NA,"Li2",14.2,1
"10/27/2014","LCO3","Nick Vitale",3,"post",9,"0.6","Li2",18.5,1
"10/27/2014","LCO3","Nick Vitale",3,"post",13,"0.1","Li2",26.3,1
"10/27/2014","LCO3","Nick Vitale",3,"post",18,"0.2","Li2",12.6,1
"10/27/2014","LCO3","Nick Vitale",3,"post",10,"0.5","Li2",30.9,1
"10/27/2014","LCO3","Nick Vitale",3,"post",10,"0.5","Li2",37.3,1
"10/27/2014","LCO3","Nick Vitale",3,"post",9,"0.6","Li2",14.1,1
"10/27/2014","LCO3","Nick Vitale",3,"post",9,"0.6","Li2",32.8,1
"10/27/2014","LCO3","Nick Vitale",3,"post",16,"1.4","Li2",16.2,1
"10/27/2014","LCO3","Nick Vitale",3,"post",19,"1.8","Li2",12.4,1
"10/27/2014","LCO3","Nick Vitale",3,"post",19,"1.8","Li2",12.6,1
"10/27/2014","LCO3","Nick Vitale",3,"post",13,"2.1","Li2",15.9,1
"10/27/2014","LCO3","Nick Vitale",3,"post",11,"2.8","Li2",11.2,1
"10/27/2014","LCO3","Nick Vitale",3,"post",11,"2.8","Li2",21.2,1
"10/27/2014","LCO3","Nick Vitale",3,"post",11,"2.8","Li2",26.3,1
"10/27/2014","LCO3","Nick Vitale",3,"post",8,"3","Li2",18.9,1
"10/27/2014","LCO3","Nick Vitale",3,"post",8,"3","Li2",13.7,1
"10/27/2014","LCO3","Nick Vitale",3,"post",8,"3","Li2",6.8,1
"10/27/2014","LCO3","Nick Vitale",3,"post",17,"3.2","Li2",41.4,1
"10/27/2014","LCO3","Nick Vitale",3,"post",17,"3.2","Li2",16.5,1
"10/27/2014","LCO3","Nick Vitale",3,"post",17,"3.4","Li2",18.5,1
"10/27/2014","LCO3","Nick Vitale",3,"post",5,"3.5","Li2",49.8,1
"10/27/2014","LCO3","Nick Vitale",3,"post",5,"3.5","Li2",22.6,1
"10/28/2014","LCO1","Nick Vitale",1,"post",18,"2.9","Li2",14,1
"10/28/2014","LCO1","Nick Vitale",1,"post",10,"1.7","Li2",29,1
"10/28/2014","LCO1","Nick Vitale",1,"post",10,"1.7","Li2",28,1
"10/28/2014","LCO1","Nick Vitale",1,"post",10,"1.7","Li2",27,1
"10/28/2014","LCO1","Nick Vitale",1,"post",13,"2","Li2",44,1
"10/28/2014","LCO1","Nick Vitale",1,"post",13,"2","Li2",21,1
"10/28/2014","LCO1","Nick Vitale",1,"post",13,"2","Li2",19,1
"10/28/2014","LCO1","Nick Vitale",1,"post",13,"2","Li2",29,1
"10/28/2014","LCO1","Nick Vitale",1,"post",13,"2","Li2",23,1
"10/28/2014","LCO1","Nick Vitale",1,"post",18,"2.9","Li2",24,1
"10/28/2014","LCO1","Nick Vitale",1,"post",18,"2.9","Li2",19,1
"10/28/2014","LCO1","Nick Vitale",1,"post",3,"3.6","Li2",20,1
"10/28/2014","LCO1","Nick Vitale",1,"post",3,"3.6","Li2",19,1
"10/28/2014","LCO1","Nick Vitale",1,"post",4,"3.9","Li2",28,1
"10/28/2014","LCO1","Nick Vitale",1,"post",4,"3.9","Li2",32,1
"10/28/2014","LCO1","Nick Vitale",1,"post",10,"4","Li2",34,1
"10/28/2014","LCO1","Nick Vitale",1,"post",10,"4","Li2",29,1
"10/28/2014","LCO1","Nick Vitale",1,"post",10,"4","Li2",41,1
"10/28/2014","LCO1","Nick Vitale",2,"post",16,"2.5","Li2",14,1
"10/28/2014","LCO1","Nick Vitale",2,"post",10,"1.6","Li2",17,1
"10/28/2014","LCO1","Nick Vitale",2,"post",10,"1.6","Li2",18,1
"10/28/2014","LCO1","Nick Vitale",2,"post",14,"1.7","Li2",16,1
"10/28/2014","LCO1","Nick Vitale",2,"post",14,"1.7","Li2",31,1
"10/28/2014","LCO1","Nick Vitale",2,"post",14,"1.7","Li2",20,1
"10/28/2014","LCO1","Nick Vitale",2,"post",12,"2","Li2",29,1
"10/28/2014","LCO1","Nick Vitale",2,"post",12,"2","Li2",20,1
"10/28/2014","LCO1","Nick Vitale",2,"post",5,"2.2","Li2",29,1
"10/28/2014","LCO1","Nick Vitale",2,"post",5,"2.2","Li2",30,1
"10/28/2014","LCO1","Nick Vitale",2,"post",16,"2.5","Li2",18,1
"10/28/2014","LCO1","Nick Vitale",2,"post",16,"2.5","Li2",20,1
"10/28/2014","LCO1","Nick Vitale",2,"post",16,"2.5","Li2",23,1
"10/28/2014","LCO1","Nick Vitale",2,"post",5,"2.6","Li2",29,1
"10/28/2014","LCO1","Nick Vitale",2,"post",5,"2.6","Li2",35,1
"10/28/2014","LCO1","Nick Vitale",2,"post",6,"1L","Li2",21,1
"10/28/2014","LCO1","Nick Vitale",2,"post",6,"1r","Li2",23,1
"10/28/2014","LCO1","Nick Vitale",2,"post",6,"1r","Li2",19,1
"10/28/2014","LCO1","Nick Vitale",2,"post",6,"1r","Li2",14,1
"10/28/2014","LCO1","Nick Vitale",3,"post",5,"1.9","Li2",29,1
"10/28/2014","LCO1","Nick Vitale",3,"post",11,"0.3","Li2",28,1
"10/28/2014","LCO1","Nick Vitale",3,"post",11,"0.3","Li2",26,1
"10/28/2014","LCO1","Nick Vitale",3,"post",11,"0.3","Li2",28,1
"10/28/2014","LCO1","Nick Vitale",3,"post",5,"0.5","Li2",30,1
"10/28/2014","LCO1","Nick Vitale",3,"post",5,"0.5","Li2",18,1
"10/28/2014","LCO1","Nick Vitale",3,"post",5,"0.5","Li2",25,1
"10/28/2014","LCO1","Nick Vitale",3,"post",5,"0.5","Li2",31,1
"10/28/2014","LCO1","Nick Vitale",3,"post",5,"0.5","Li2",22,1
"10/28/2014","LCO1","Nick Vitale",3,"post",5,"0.5","Li2",25,1
"10/28/2014","LCO1","Nick Vitale",3,"post",5,"1.9","Li2",18,1
"10/28/2014","LCO1","Nick Vitale",3,"post",5,"1.9","Li2",50,1
"10/28/2014","LCO1","Nick Vitale",3,"post",14,"2.4","Li2",35,1
"10/28/2014","LCO1","Nick Vitale",3,"post",14,"2.4","Li2",22,1
"10/28/2014","LCO1","Nick Vitale",3,"post",14,"2.4","Li2",26,1
"10/28/2014","LCO1","Nick Vitale",3,"post",14,"2.4","Li2",34,1
"10/28/2014","LCO1","Nick Vitale",3,"post",14,"2.4","Li2",31,1
"10/28/2014","LCO1","Nick Vitale",3,"post",8,"2.8","Li2",14,1
"10/28/2014","LCO5","Nick Vitale",1,"post",12,"2.2","Li2",18,1
"10/28/2014","LCO5","Nick Vitale",1,"post",14,"0.7","Li2",22,1
"10/28/2014","LCO5","Nick Vitale",1,"post",14,"0.7","Li2",15,1
"10/28/2014","LCO5","Nick Vitale",1,"post",14,"0.7","Li2",8,1
"10/28/2014","LCO5","Nick Vitale",1,"post",14,"0.7","Li2",19,1
"10/28/2014","LCO5","Nick Vitale",1,"post",14,"0.7","Li2",27,1
"10/28/2014","LCO5","Nick Vitale",1,"post",14,"0.7","Li2",9,1
"10/28/2014","LCO5","Nick Vitale",1,"post",14,"0.7","Li2",24,1
"10/28/2014","LCO5","Nick Vitale",1,"post",17,"0.7","Li2",5,1
"10/28/2014","LCO5","Nick Vitale",1,"post",11,"1.7","Li2",20,1
"10/28/2014","LCO5","Nick Vitale",1,"post",11,"1.7","Li2",26,1
"10/28/2014","LCO5","Nick Vitale",1,"post",11,"1.7","Li2",26,1
"10/28/2014","LCO5","Nick Vitale",1,"post",11,"1.7","Li2",19,1
"10/28/2014","LCO5","Nick Vitale",1,"post",12,"2.2","Li2",18,1
"10/28/2014","LCO5","Nick Vitale",1,"post",12,"2.2","Li2",19,1
"10/28/2014","LCO5","Nick Vitale",1,"post",12,"2.2","Li2",5,1
"10/28/2014","LCO5","Nick Vitale",1,"post",21,"2.9","Li2",22,1
"10/28/2014","LCO5","Nick Vitale",1,"post",21,"2.9","Li2",20,1
"10/28/2014","LCO5","Nick Vitale",1,"post",21,"2.9","Li2",28,1
"10/28/2014","LCO5","Nick Vitale",2,"post",9,"2.3","Li2",24,1
"10/28/2014","LCO5","Nick Vitale",2,"post",10,"1.8","Li2",28,1
"10/28/2014","LCO5","Nick Vitale",2,"post",13,"0.6","Li2",26,1
"10/28/2014","LCO5","Nick Vitale",2,"post",13,"0.6","Li2",20,1
"10/28/2014","LCO5","Nick Vitale",2,"post",13,"0.6","Li2",25,1
"10/28/2014","LCO5","Nick Vitale",2,"post",13,"0.6","Li2",27,1
"10/28/2014","LCO5","Nick Vitale",2,"post",13,"0.6","Li2",21,1
"10/28/2014","LCO5","Nick Vitale",2,"post",13,"0.6","Li2",23,1
"10/28/2014","LCO5","Nick Vitale",2,"post",21,"0.8","Li2",23,1
"10/28/2014","LCO5","Nick Vitale",2,"post",2,"1.4","Li2",18,1
"10/28/2014","LCO5","Nick Vitale",2,"post",2,"1.4","Li2",30,1
"10/28/2014","LCO5","Nick Vitale",2,"post",2,"1.4","Li2",15,1
"10/28/2014","LCO5","Nick Vitale",2,"post",2,"1.4","Li2",21,1
"10/28/2014","LCO5","Nick Vitale",2,"post",2,"1.4","Li2",10,1
"10/28/2014","LCO5","Nick Vitale",2,"post",10,"1.8","Li2",26,1
"10/28/2014","LCO5","Nick Vitale",2,"post",10,"1.8","Li2",18,1
"10/28/2014","LCO5","Nick Vitale",2,"post",18,"2.5","Li2",15,1
"10/28/2014","LCO5","Nick Vitale",2,"post",18,"2.5","Li2",45,1
"10/28/2014","LCO5","Nick Vitale",2,"post",18,"2.5","Li2",22,1
"10/28/2014","LCO5","Nick Vitale",3,"post",12,"0.5","Li2",26,1
"10/28/2014","LCO5","Nick Vitale",3,"post",9,"0.3","Li2",15,1
"10/28/2014","LCO5","Nick Vitale",3,"post",9,"0.3","Li2",7,1
"10/28/2014","LCO5","Nick Vitale",3,"post",9,"0.3","Li2",15,1
"10/28/2014","LCO5","Nick Vitale",3,"post",9,"0.3","Li2",15,1
"10/28/2014","LCO5","Nick Vitale",3,"post",12,"0.5","Li2",26,1
"10/28/2014","LCO5","Nick Vitale",3,"post",12,"0.5","Li2",19,1
"10/28/2014","LCO5","Nick Vitale",3,"post",12,"0.5","Li2",21,1
"10/28/2014","LCO5","Nick Vitale",3,"post",12,"0.5","Li2",28,1
"10/28/2014","LCO5","Nick Vitale",3,"post",18,"0.5","Li2",18,1
"10/28/2014","LCO5","Nick Vitale",3,"post",18,"0.5","Li2",20,1
"10/28/2014","LCO5","Nick Vitale",3,"post",12,"2.8","Li2",31,1
"10/28/2014","LCO5","Nick Vitale",3,"post",12,"2.8","Li2",28,1
"10/28/2014","LCO5","Nick Vitale",3,"post",11,"3.9","Li2",18,1
"10/28/2014","LCO5","Nick Vitale",3,"post",11,"3.9","Li2",16,1
"10/28/2014","LCO5","Nick Vitale",3,"post",11,"3.9","Li2",20,1
"10/28/2014","LCO5","Nick Vitale",3,"post",11,"3.9","Li2",14,1
"10/28/2014","LCO5","Nick Vitale",3,"post",17,"15","Li2",22,1
"11/11/2014","LCO3","Nick Vitale",1,"post",18,"2.8","Li2",23,1
"11/11/2014","LCO3","Nick Vitale",1,"post",13,"1.8","Li2",18,1
"11/11/2014","LCO3","Nick Vitale",1,"post",12,"0","Li2",19,1
"11/11/2014","LCO3","Nick Vitale",1,"post",16,"0.3","Li2",8,1
"11/11/2014","LCO3","Nick Vitale",1,"post",21,"0.6","Li2",18,1
"11/11/2014","LCO3","Nick Vitale",1,"post",21,"0.6","Li2",29,1
"11/11/2014","LCO3","Nick Vitale",1,"post",21,"0.6","Li2",14,1
"11/11/2014","LCO3","Nick Vitale",1,"post",21,"0.6","Li2",39,1
"11/11/2014","LCO3","Nick Vitale",1,"post",13,"1.8","Li2",21,1
"11/11/2014","LCO3","Nick Vitale",2,"post",16,"0.6","Li2",29,1
"11/11/2014","LCO3","Nick Vitale",2,"post",16,"0.6","Li2",25,1
"11/11/2014","LCO3","Nick Vitale",2,"post",21,"1.1","Li2",21,1
"11/11/2014","LCO3","Nick Vitale",2,"post",13,"2.9","Li2",17,1
"11/11/2014","LCO3","Nick Vitale",2,"post",7,"3","Li2",21,1
"11/11/2014","LCO3","Nick Vitale",2,"post",7,"3","Li2",7,1
"11/11/2014","LCO3","Nick Vitale",2,"post",9,"4","Li2",30,1
"11/11/2014","LCO3","Nick Vitale",2,"post",9,"4","Li2",15,1
"11/11/2014","LCO3","Nick Vitale",2,"post",9,"4","Li2",20,1
"11/11/2014","LCO3","Nick Vitale",3,"post",21,"0.2","Li2",14,1
"11/11/2014","LCO3","Nick Vitale",3,"post",21,"0.2","Li2",28,1
"11/11/2014","LCO3","Nick Vitale",3,"post",10,"0.4","Li2",14,1
"11/11/2014","LCO3","Nick Vitale",3,"post",10,"0.4","Li2",43,1
"11/11/2014","LCO3","Nick Vitale",3,"post",11,"0.5","Li2",39,1
"11/11/2014","LCO3","Nick Vitale",3,"post",11,"0.5","Li2",26,1
"11/11/2014","LCO3","Nick Vitale",3,"post",11,"0.5","Li2",59,1
"11/11/2014","LCO3","Nick Vitale",3,"post",12,"0.5","Li2",22,1
"11/11/2014","LCO3","Nick Vitale",3,"post",12,"0.5","Li2",14,1
"11/11/2014","LCO3","Nick Vitale",3,"post",10,"0.7","Li2",15,1
"11/11/2014","LCO6","Nick Vitale",1,"post",9,"4.8","Li2",26,1
"11/11/2014","LCO6","Nick Vitale",1,"post",19,"4.4","Li2",26,1
"11/11/2014","LCO6","Nick Vitale",1,"post",3,"1.1","Li2",20,1
"11/11/2014","LCO6","Nick Vitale",1,"post",16,"1.6","Li2",35,1
"11/11/2014","LCO6","Nick Vitale",1,"post",16,"1.6","Li2",37,1
"11/11/2014","LCO6","Nick Vitale",1,"post",16,"1.6","Li2",16,1
"11/11/2014","LCO6","Nick Vitale",1,"post",16,"1.6","Li2",18,1
"11/11/2014","LCO6","Nick Vitale",1,"post",3,"3.6","Li2",33,1
"11/11/2014","LCO6","Nick Vitale",1,"post",3,"3.8","Li2",30,1
"11/11/2014","LCO6","Nick Vitale",1,"post",19,"4.4","Li2",37,1
"11/11/2014","LCO6","Nick Vitale",1,"post",9,"4.8","Li2",20,1
"11/11/2014","LCO6","Nick Vitale",2,"post",0,"0.7","Li2",15,1
"11/11/2014","LCO6","Nick Vitale",2,"post",5,"0.2","Li2",15,1
"11/11/2014","LCO6","Nick Vitale",2,"post",13,"0.7","Li2",26,1
"11/11/2014","LCO6","Nick Vitale",2,"post",13,"0.7","Li2",44,1
"11/11/2014","LCO6","Nick Vitale",2,"post",20,"1.6","Li2",43,1
"11/11/2014","LCO6","Nick Vitale",2,"post",20,"1.6","Li2",36,1
"11/11/2014","LCO6","Nick Vitale",2,"post",20,"1.6","Li2",16,1
"11/11/2014","LCO6","Nick Vitale",2,"post",12,"4","Li2",33,1
"11/11/2014","LCO6","Nick Vitale",3,"post",10,"0","Li2",11,1
"11/11/2014","LCO6","Nick Vitale",3,"post",10,"0","Li2",40,1
"11/11/2014","LCO6","Nick Vitale",3,"post",10,"0","Li2",18,1
"11/11/2014","LCO6","Nick Vitale",3,"post",10,"3","Li2",15,1
"11/11/2014","LCO6","Nick Vitale",3,"post",10,"3","Li2",23,1
"11/11/2014","LCO6","Nick Vitale",3,"post",10,"3","Li2",19,1
"11/11/2014","LCO6","Nick Vitale",3,"post",10,"3","Li2",28,1
"11/11/2014","LCO6","Nick Vitale",3,"post",14,"3.1","Li2",20,1
"11/11/2014","LCO6","Nick Vitale",3,"post",14,"3.1","Li2",25,1
"11/11/2014","LCO7","Nick Vitale",1,"post",1,"0.3","Li2",27,1
"11/11/2014","LCO7","Nick Vitale",1,"post",1,"0.3","Li2",17,1
"11/11/2014","LCO7","Nick Vitale",1,"post",0,"1.4","Li2",16,1
"11/11/2014","LCO7","Nick Vitale",1,"post",0,"1.4","Li2",20,1
"11/11/2014","LCO7","Nick Vitale",1,"post",3,"1.5","Li2",22,1
"11/11/2014","LCO7","Nick Vitale",1,"post",3,"1.5","Li2",28,1
"11/11/2014","LCO7","Nick Vitale",1,"post",22,"1.8","Li2",19,1
"11/11/2014","LCO7","Nick Vitale",1,"post",12,"1.9","Li2",17,1
"11/11/2014","LCO7","Nick Vitale",1,"post",7,"2.3","Li2",9,1
"11/11/2014","LCO7","Nick Vitale",1,"post",9,"4","Li2",20,1
"11/11/2014","LCO7","Nick Vitale",2,"post",3,"0.4","Li2",14,1
"11/11/2014","LCO7","Nick Vitale",2,"post",12,"1.9","Li2",20,1
"11/11/2014","LCO7","Nick Vitale",2,"post",12,"1.9","Li2",24,1
"11/11/2014","LCO7","Nick Vitale",2,"post",12,"1.9","Li2",18,1
"11/11/2014","LCO7","Nick Vitale",2,"post",10,"2.3","Li2",24,1
"11/11/2014","LCO7","Nick Vitale",2,"post",21,"2.6","Li2",19,1
"11/11/2014","LCO7","Nick Vitale",2,"post",15,"3.6","Li2",15,1
"11/11/2014","LCO7","Nick Vitale",2,"post",5,"3.7","Li2",17,1
"11/11/2014","LCO7","Nick Vitale",2,"post",5,"3.8","Li2",18,1
"11/11/2014","LCO7","Nick Vitale",2,"post",5,"3.8","Li2",12,1
"11/11/2014","LCO7","Nick Vitale",3,"post",11,"0.4","Li2",15,1
"11/11/2014","LCO7","Nick Vitale",3,"post",19,"0.5","Li2",16,1
"11/11/2014","LCO7","Nick Vitale",3,"post",14,"0.6","Li2",24,1
"11/11/2014","LCO7","Nick Vitale",3,"post",2,"0.7","Li2",23,1
"11/11/2014","LCO7","Nick Vitale",3,"post",0,"1.4","Li2",22,1
"11/11/2014","LCO7","Nick Vitale",3,"post",7,"2.3","Li2",24,1
"11/11/2014","LCO7","Nick Vitale",3,"post",10,"3.6","Li2",20,1
"12/5/2014","LCO8","Nick Vitale",3,"post",16,"1.2","Li2",23,1
"12/5/2014","LCO8","Nick Vitale",3,"post",16,"1.2","Li2",24,1
"12/5/2014","LCO8","Nick Vitale",3,"post",16,"1.2","Li2",18,1
"12/5/2014","LCO8","Nick Vitale",3,"post",11,"2.1","Li2",16,1
"12/5/2014","LCO8","Nick Vitale",3,"post",11,"2.1","Li2",23,1
