"Date","Station","Counter","Transect","Condition","Dist_Alng","Dist_frm","Live_Dead","Size","Count"
"11/8/2017","LCO4","Garner",3,"post",18,"2","Li",26,1
"11/8/2017","LCO4","Garner",3,"post",5,"1.1","Li",15.3,1
"11/8/2017","LCO4","Garner",3,"post",6,"0.9","Li",69.8,1
"11/8/2017","LCO4","Garner",3,"post",5,"1.1","Li",13.5,1
"11/8/2017","LCO4","Garner",3,"post",5,"1.1","Li",15.3,1
"11/8/2017","LCO4","Garner",3,"post",5,"1.1","Li",11.9,1
"11/8/2017","LCO4","Garner",3,"post",5,"1.1","Li",81.1,1
"11/8/2017","LCO4","Garner",3,"post",21,"2.2","Li",9.6,1
"11/8/2017","LCO4","Garner",3,"post",21,"2.2","Li",29.5,1
"11/8/2017","LCO4","Garner",3,"post",7,"3.2","Li",12.6,1
"11/8/2017","LCO4","Garner",3,"post",9,"3.4","Li",10.1,1
"4/23/2013","LCrestore1","Jenn Seavey",1,"pre",6,"0","Li",25.4,1
"4/23/2013","LCrestore1","Jenn Seavey",1,"pre",13,"0","Li",78.8,1
"4/23/2013","LCrestore1","Jenn Seavey",2,"pre",5,"0","Li",36.4,1
"4/23/2013","LCrestore1","Jenn Seavey",2,"pre",17,"0","Li",21.8,1
"4/23/2013","LCrestore1","Jenn Seavey",2,"pre",20,"0","Li",31.3,1
"4/23/2013","LCrestore1","Jenn Seavey",2,"pre",21,"0","Li",18.6,1
"4/23/2013","LCrestore1","Jenn Seavey",3,"pre",3,"0","Li",41.5,1
"4/23/2013","LCrestore2","Jenn Seavey",1,"pre",1,"0","Li",30.8,1
"4/23/2013","LCrestore2","Jenn Seavey",1,"pre",18,"0","Li",31.3,1
"4/23/2013","LCrestore3","Jenn Seavey",1,"pre",10,"0","Li",36.4,1
"4/23/2013","LCrestore3","Jenn Seavey",3,"pre",2,"0","Li",31.5,1
"4/23/2013","LCrestore3","Jenn Seavey",3,"pre",4,"0","Li",31.7,1
"4/23/2013","LCrestore3","Jenn Seavey",3,"pre",5,"0","Li",57.8,1
"10/27/2014","LCO2","Nick Vitale",1,"post",11,"2.6","Li",19.9,1
"10/27/2014","LCO2","Nick Vitale",1,"post",8,"0.4","Li",33.1,1
"10/27/2014","LCO2","Nick Vitale",1,"post",8,"0.4","Li",20.9,1
"10/27/2014","LCO2","Nick Vitale",1,"post",1,"0.7","Li",4.8,1
"10/27/2014","LCO2","Nick Vitale",1,"post",1,"0.7","Li",13.5,1
"10/27/2014","LCO2","Nick Vitale",1,"post",5,"0.8","Li",20.2,1
"10/27/2014","LCO2","Nick Vitale",1,"post",5,"0.8","Li",12.8,1
"10/27/2014","LCO2","Nick Vitale",1,"post",5,"0.8","Li",29.8,1
"10/27/2014","LCO2","Nick Vitale",1,"post",1,"1.1","Li",18,1
"10/27/2014","LCO2","Nick Vitale",1,"post",1,"1.1","Li",17.9,1
"10/27/2014","LCO2","Nick Vitale",1,"post",10,"1.1","Li",18.1,1
"10/27/2014","LCO2","Nick Vitale",1,"post",10,"1.1","Li",23.2,1
"10/27/2014","LCO2","Nick Vitale",1,"post",10,"1.3","Li",19.2,1
"10/27/2014","LCO2","Nick Vitale",1,"post",10,"1.3","Li",12.2,1
"10/27/2014","LCO2","Nick Vitale",1,"post",10,"1.3","Li",46.1,1
"10/27/2014","LCO2","Nick Vitale",1,"post",17,"3.7","Li",26.2,1
"10/27/2014","LCO2","Nick Vitale",1,"post",1,"7","Li",5.2,1
"10/27/2014","LCO2","Nick Vitale",2,"post",11,"1","Li",16.3,1
"10/27/2014","LCO2","Nick Vitale",2,"post",3,"0.8","Li",16.2,1
"10/27/2014","LCO2","Nick Vitale",2,"post",3,"0.8","Li",15.1,1
"10/27/2014","LCO2","Nick Vitale",2,"post",3,"0.8","Li",21.5,1
"10/27/2014","LCO2","Nick Vitale",2,"post",11,"1","Li",22.7,1
"10/27/2014","LCO2","Nick Vitale",2,"post",14,"2","Li",23.9,1
"10/27/2014","LCO2","Nick Vitale",2,"post",14,"2","Li",21.4,1
"10/27/2014","LCO2","Nick Vitale",2,"post",16,"2.2","Li",9.8,1
"10/27/2014","LCO2","Nick Vitale",2,"post",16,"2.2","Li",10.9,1
"10/27/2014","LCO2","Nick Vitale",2,"post",15,"2.8","Li",13.2,1
"10/27/2014","LCO2","Nick Vitale",2,"post",15,"2.8","Li",13.2,1
"10/27/2014","LCO2","Nick Vitale",2,"post",15,"2.8","Li",19.5,1
"10/27/2014","LCO2","Nick Vitale",2,"post",15,"2.8","Li",28,1
"10/27/2014","LCO2","Nick Vitale",2,"post",15,"2.8","Li",12,1
"10/27/2014","LCO2","Nick Vitale",2,"post",15,"2.8","Li",15,1
"10/27/2014","LCO2","Nick Vitale",2,"post",18,"3","Li",25.6,1
"10/27/2014","LCO2","Nick Vitale",2,"post",18,"3","Li",13.5,1
"10/27/2014","LCO2","Nick Vitale",2,"post",18,"3","Li",10.1,1
"10/27/2014","LCO2","Nick Vitale",3,"post",1,"0.1","Li",8.39,1
"10/27/2014","LCO2","Nick Vitale",3,"post",1,"0.1","Li",8.4,1
"10/27/2014","LCO2","Nick Vitale",3,"post",1,"0.1","Li",7.9,1
"10/27/2014","LCO2","Nick Vitale",3,"post",1,"1.6","Li",27.8,1
"10/27/2014","LCO2","Nick Vitale",3,"post",1,"1.6","Li",31.3,1
"10/27/2014","LCO2","Nick Vitale",3,"post",1,"1.6","Li",22.9,1
"10/27/2014","LCO2","Nick Vitale",3,"post",11,"2.1","Li",26.3,1
"10/27/2014","LCO2","Nick Vitale",3,"post",11,"2.1","Li",25.9,1
"10/27/2014","LCO2","Nick Vitale",3,"post",16,"2.6","Li",22.7,1
"10/27/2014","LCO2","Nick Vitale",3,"post",18,"2.6","Li",9.86,1
"10/27/2014","LCO2","Nick Vitale",3,"post",17,"2.8","Li",16.3,1
"10/27/2014","LCO2","Nick Vitale",3,"post",17,"2.8","Li",11.6,1
"10/27/2014","LCO2","Nick Vitale",3,"post",12,"3.4","Li",10.36,1
"10/27/2014","LCO2","Nick Vitale",3,"post",5,"3.8","Li",20,1
"10/27/2014","LCO2","Nick Vitale",3,"post",5,"3.8","Li",18,1
"10/27/2014","LCO2","Nick Vitale",3,"post",5,"3.8","Li",13.5,1
"10/27/2014","LCO2","Nick Vitale",3,"post",5,"3.8","Li",13.5,1
"10/27/2014","LCO2","Nick Vitale",3,"post",2,"40","Li",20.75,1
"10/27/2014","LCO3","Nick Vitale",1,"post",4,"0.1","Li",13.8,1
"10/27/2014","LCO3","Nick Vitale",1,"post",7,"0.1","Li",16.2,1
"10/27/2014","LCO3","Nick Vitale",1,"post",20,"0.8","Li",30.1,1
"10/27/2014","LCO3","Nick Vitale",1,"post",20,"0.8","Li",12.6,1
"10/27/2014","LCO3","Nick Vitale",1,"post",4,"1.1","Li",15.9,1
"10/27/2014","LCO3","Nick Vitale",1,"post",4,"1.1","Li",21.6,1
"10/27/2014","LCO3","Nick Vitale",1,"post",7,"1.5","Li",13.9,1
"10/27/2014","LCO3","Nick Vitale",1,"post",3,"1.6","Li",27.4,1
"10/27/2014","LCO3","Nick Vitale",1,"post",3,"1.6","Li",10.6,1
"10/27/2014","LCO3","Nick Vitale",1,"post",3,"1.6","Li",20.3,1
"10/27/2014","LCO3","Nick Vitale",1,"post",11,"1.9","Li",12.9,1
"10/27/2014","LCO3","Nick Vitale",1,"post",11,"1.9","Li",23.1,1
"10/27/2014","LCO3","Nick Vitale",1,"post",11,"1.9","Li",28.2,1
"10/27/2014","LCO3","Nick Vitale",1,"post",11,"1.9","Li",15.9,1
"10/27/2014","LCO3","Nick Vitale",1,"post",14,"2","Li",15.3,1
"10/27/2014","LCO3","Nick Vitale",1,"post",18,"2.6","Li",24.1,1
"10/27/2014","LCO3","Nick Vitale",1,"post",9,"3","Li",23.2,1
"10/27/2014","LCO3","Nick Vitale",1,"post",8,"3.5","Li",14.9,1
"10/27/2014","LCO3","Nick Vitale",1,"post",8,"3.5","Li",13.5,1
"10/27/2014","LCO3","Nick Vitale",1,"post",15,"3.5","Li",14.2,1
"10/27/2014","LCO3","Nick Vitale",1,"post",15,"3.5","Li",12.9,1
"10/27/2014","LCO3","Nick Vitale",1,"post",15,"3.5","Li",19.7,1
"10/27/2014","LCO3","Nick Vitale",1,"post",15,"3.5","Li",26.1,1
"10/27/2014","LCO3","Nick Vitale",1,"post",11,"3.9","Li",21.5,1
"10/27/2014","LCO3","Nick Vitale",2,"post",18,"0","Li",28.4,1
"10/27/2014","LCO3","Nick Vitale",2,"post",4,"0.6","Li",24.5,1
"10/27/2014","LCO3","Nick Vitale",2,"post",4,"0.6","Li",15.2,1
"10/27/2014","LCO3","Nick Vitale",2,"post",15,"1.2","Li",50.8,1
"10/27/2014","LCO3","Nick Vitale",2,"post",15,"1.2","Li",13.8,1
"10/27/2014","LCO3","Nick Vitale",2,"post",15,"1.2","Li",7.2,1
"10/27/2014","LCO3","Nick Vitale",2,"post",0,"2.2","Li",15,1
"10/27/2014","LCO3","Nick Vitale",2,"post",8,"2.6","Li",12.9,1
"10/27/2014","LCO3","Nick Vitale",2,"post",8,"2.6","Li",19.5,1
"10/27/2014","LCO3","Nick Vitale",2,"post",9,"2.9","Li",16.4,1
"10/27/2014","LCO3","Nick Vitale",2,"post",9,"2.9","Li",46.5,1
"10/27/2014","LCO3","Nick Vitale",2,"post",19,"3.8","Li",8.2,1
"10/27/2014","LCO3","Nick Vitale",2,"post",19,"3.8","Li",12.2,1
"10/27/2014","LCO3","Nick Vitale",2,"post",19,"3.8","Li",21,1
"10/27/2014","LCO3","Nick Vitale",2,"post",7,NA,"Li",16.6,1
"10/27/2014","LCO3","Nick Vitale",2,"post",8,NA,"Li",21.5,1
"10/27/2014","LCO3","Nick Vitale",2,"post",8,NA,"Li",22.3,1
"10/27/2014","LCO3","Nick Vitale",2,"post",20,NA,"Li",12.6,1
"10/27/2014","LCO3","Nick Vitale",2,"post",20,NA,"Li",14.2,1
"10/27/2014","LCO3","Nick Vitale",3,"post",9,"0.6","Li",18.5,1
"10/27/2014","LCO3","Nick Vitale",3,"post",13,"0.1","Li",26.3,1
"10/27/2014","LCO3","Nick Vitale",3,"post",18,"0.2","Li",12.6,1
"10/27/2014","LCO3","Nick Vitale",3,"post",10,"0.5","Li",30.9,1
"10/27/2014","LCO3","Nick Vitale",3,"post",10,"0.5","Li",37.3,1
"10/27/2014","LCO3","Nick Vitale",3,"post",9,"0.6","Li",14.1,1
"10/27/2014","LCO3","Nick Vitale",3,"post",9,"0.6","Li",32.8,1
"10/27/2014","LCO3","Nick Vitale",3,"post",16,"1.4","Li",16.2,1
"10/27/2014","LCO3","Nick Vitale",3,"post",19,"1.8","Li",12.4,1
"10/27/2014","LCO3","Nick Vitale",3,"post",19,"1.8","Li",12.6,1
"10/27/2014","LCO3","Nick Vitale",3,"post",13,"2.1","Li",15.9,1
"10/27/2014","LCO3","Nick Vitale",3,"post",11,"2.8","Li",11.2,1
"10/27/2014","LCO3","Nick Vitale",3,"post",11,"2.8","Li",21.2,1
"10/27/2014","LCO3","Nick Vitale",3,"post",11,"2.8","Li",26.3,1
"10/27/2014","LCO3","Nick Vitale",3,"post",8,"3","Li",18.9,1
"10/27/2014","LCO3","Nick Vitale",3,"post",8,"3","Li",13.7,1
"10/27/2014","LCO3","Nick Vitale",3,"post",8,"3","Li",6.8,1
"10/27/2014","LCO3","Nick Vitale",3,"post",17,"3.2","Li",41.4,1
"10/27/2014","LCO3","Nick Vitale",3,"post",17,"3.2","Li",16.5,1
"10/27/2014","LCO3","Nick Vitale",3,"post",17,"3.4","Li",18.5,1
"10/27/2014","LCO3","Nick Vitale",3,"post",5,"3.5","Li",49.8,1
"10/27/2014","LCO3","Nick Vitale",3,"post",5,"3.5","Li",22.6,1
"10/28/2014","LCO1","Nick Vitale",1,"post",18,"2.9","Li",14,1
"10/28/2014","LCO1","Nick Vitale",1,"post",10,"1.7","Li",29,1
"10/28/2014","LCO1","Nick Vitale",1,"post",10,"1.7","Li",28,1
"10/28/2014","LCO1","Nick Vitale",1,"post",10,"1.7","Li",27,1
"10/28/2014","LCO1","Nick Vitale",1,"post",13,"2","Li",44,1
"10/28/2014","LCO1","Nick Vitale",1,"post",13,"2","Li",21,1
"10/28/2014","LCO1","Nick Vitale",1,"post",13,"2","Li",19,1
"10/28/2014","LCO1","Nick Vitale",1,"post",13,"2","Li",29,1
"10/28/2014","LCO1","Nick Vitale",1,"post",13,"2","Li",23,1
"10/28/2014","LCO1","Nick Vitale",1,"post",18,"2.9","Li",24,1
"10/28/2014","LCO1","Nick Vitale",1,"post",18,"2.9","Li",19,1
"10/28/2014","LCO1","Nick Vitale",1,"post",3,"3.6","Li",20,1
"10/28/2014","LCO1","Nick Vitale",1,"post",3,"3.6","Li",19,1
"10/28/2014","LCO1","Nick Vitale",1,"post",4,"3.9","Li",28,1
"10/28/2014","LCO1","Nick Vitale",1,"post",4,"3.9","Li",32,1
"10/28/2014","LCO1","Nick Vitale",1,"post",10,"4","Li",34,1
"10/28/2014","LCO1","Nick Vitale",1,"post",10,"4","Li",29,1
"10/28/2014","LCO1","Nick Vitale",1,"post",10,"4","Li",41,1
"10/28/2014","LCO1","Nick Vitale",2,"post",16,"2.5","Li",14,1
"10/28/2014","LCO1","Nick Vitale",2,"post",10,"1.6","Li",17,1
"10/28/2014","LCO1","Nick Vitale",2,"post",10,"1.6","Li",18,1
"10/28/2014","LCO1","Nick Vitale",2,"post",14,"1.7","Li",16,1
"10/28/2014","LCO1","Nick Vitale",2,"post",14,"1.7","Li",31,1
"10/28/2014","LCO1","Nick Vitale",2,"post",14,"1.7","Li",20,1
"10/28/2014","LCO1","Nick Vitale",2,"post",12,"2","Li",29,1
"10/28/2014","LCO1","Nick Vitale",2,"post",12,"2","Li",20,1
"10/28/2014","LCO1","Nick Vitale",2,"post",5,"2.2","Li",29,1
"10/28/2014","LCO1","Nick Vitale",2,"post",5,"2.2","Li",30,1
"10/28/2014","LCO1","Nick Vitale",2,"post",16,"2.5","Li",18,1
"10/28/2014","LCO1","Nick Vitale",2,"post",16,"2.5","Li",20,1
"10/28/2014","LCO1","Nick Vitale",2,"post",16,"2.5","Li",23,1
"10/28/2014","LCO1","Nick Vitale",2,"post",5,"2.6","Li",29,1
"10/28/2014","LCO1","Nick Vitale",2,"post",5,"2.6","Li",35,1
"10/28/2014","LCO1","Nick Vitale",2,"post",6,"1L","Li",21,1
"10/28/2014","LCO1","Nick Vitale",2,"post",6,"1r","Li",23,1
"10/28/2014","LCO1","Nick Vitale",2,"post",6,"1r","Li",19,1
"10/28/2014","LCO1","Nick Vitale",2,"post",6,"1r","Li",14,1
"10/28/2014","LCO1","Nick Vitale",3,"post",5,"1.9","Li",29,1
"10/28/2014","LCO1","Nick Vitale",3,"post",11,"0.3","Li",28,1
"10/28/2014","LCO1","Nick Vitale",3,"post",11,"0.3","Li",26,1
"10/28/2014","LCO1","Nick Vitale",3,"post",11,"0.3","Li",28,1
"10/28/2014","LCO1","Nick Vitale",3,"post",5,"0.5","Li",30,1
"10/28/2014","LCO1","Nick Vitale",3,"post",5,"0.5","Li",18,1
"10/28/2014","LCO1","Nick Vitale",3,"post",5,"0.5","Li",25,1
"10/28/2014","LCO1","Nick Vitale",3,"post",5,"0.5","Li",31,1
"10/28/2014","LCO1","Nick Vitale",3,"post",5,"0.5","Li",22,1
"10/28/2014","LCO1","Nick Vitale",3,"post",5,"0.5","Li",25,1
"10/28/2014","LCO1","Nick Vitale",3,"post",5,"1.9","Li",18,1
"10/28/2014","LCO1","Nick Vitale",3,"post",5,"1.9","Li",50,1
"10/28/2014","LCO1","Nick Vitale",3,"post",14,"2.4","Li",35,1
"10/28/2014","LCO1","Nick Vitale",3,"post",14,"2.4","Li",22,1
"10/28/2014","LCO1","Nick Vitale",3,"post",14,"2.4","Li",26,1
"10/28/2014","LCO1","Nick Vitale",3,"post",14,"2.4","Li",34,1
"10/28/2014","LCO1","Nick Vitale",3,"post",14,"2.4","Li",31,1
"10/28/2014","LCO1","Nick Vitale",3,"post",8,"2.8","Li",14,1
"10/28/2014","LCO5","Nick Vitale",1,"post",12,"2.2","Li",18,1
"10/28/2014","LCO5","Nick Vitale",1,"post",14,"0.7","Li",22,1
"10/28/2014","LCO5","Nick Vitale",1,"post",14,"0.7","Li",15,1
"10/28/2014","LCO5","Nick Vitale",1,"post",14,"0.7","Li",8,1
"10/28/2014","LCO5","Nick Vitale",1,"post",14,"0.7","Li",19,1
"10/28/2014","LCO5","Nick Vitale",1,"post",14,"0.7","Li",27,1
"10/28/2014","LCO5","Nick Vitale",1,"post",14,"0.7","Li",9,1
"10/28/2014","LCO5","Nick Vitale",1,"post",14,"0.7","Li",24,1
"10/28/2014","LCO5","Nick Vitale",1,"post",17,"0.7","Li",5,1
"10/28/2014","LCO5","Nick Vitale",1,"post",11,"1.7","Li",20,1
"10/28/2014","LCO5","Nick Vitale",1,"post",11,"1.7","Li",26,1
"10/28/2014","LCO5","Nick Vitale",1,"post",11,"1.7","Li",26,1
"10/28/2014","LCO5","Nick Vitale",1,"post",11,"1.7","Li",19,1
"10/28/2014","LCO5","Nick Vitale",1,"post",12,"2.2","Li",18,1
"10/28/2014","LCO5","Nick Vitale",1,"post",12,"2.2","Li",19,1
"10/28/2014","LCO5","Nick Vitale",1,"post",12,"2.2","Li",5,1
"10/28/2014","LCO5","Nick Vitale",1,"post",21,"2.9","Li",22,1
"10/28/2014","LCO5","Nick Vitale",1,"post",21,"2.9","Li",20,1
"10/28/2014","LCO5","Nick Vitale",1,"post",21,"2.9","Li",28,1
"10/28/2014","LCO5","Nick Vitale",2,"post",9,"2.3","Li",24,1
"10/28/2014","LCO5","Nick Vitale",2,"post",10,"1.8","Li",28,1
"10/28/2014","LCO5","Nick Vitale",2,"post",13,"0.6","Li",26,1
"10/28/2014","LCO5","Nick Vitale",2,"post",13,"0.6","Li",20,1
"10/28/2014","LCO5","Nick Vitale",2,"post",13,"0.6","Li",25,1
"10/28/2014","LCO5","Nick Vitale",2,"post",13,"0.6","Li",27,1
"10/28/2014","LCO5","Nick Vitale",2,"post",13,"0.6","Li",21,1
"10/28/2014","LCO5","Nick Vitale",2,"post",13,"0.6","Li",23,1
"10/28/2014","LCO5","Nick Vitale",2,"post",21,"0.8","Li",23,1
"10/28/2014","LCO5","Nick Vitale",2,"post",2,"1.4","Li",18,1
"10/28/2014","LCO5","Nick Vitale",2,"post",2,"1.4","Li",30,1
"10/28/2014","LCO5","Nick Vitale",2,"post",2,"1.4","Li",15,1
"10/28/2014","LCO5","Nick Vitale",2,"post",2,"1.4","Li",21,1
"10/28/2014","LCO5","Nick Vitale",2,"post",2,"1.4","Li",10,1
"10/28/2014","LCO5","Nick Vitale",2,"post",10,"1.8","Li",26,1
"10/28/2014","LCO5","Nick Vitale",2,"post",10,"1.8","Li",18,1
"10/28/2014","LCO5","Nick Vitale",2,"post",18,"2.5","Li",15,1
"10/28/2014","LCO5","Nick Vitale",2,"post",18,"2.5","Li",45,1
"10/28/2014","LCO5","Nick Vitale",2,"post",18,"2.5","Li",22,1
"10/28/2014","LCO5","Nick Vitale",3,"post",12,"0.5","Li",26,1
"10/28/2014","LCO5","Nick Vitale",3,"post",9,"0.3","Li",15,1
"10/28/2014","LCO5","Nick Vitale",3,"post",9,"0.3","Li",7,1
"10/28/2014","LCO5","Nick Vitale",3,"post",9,"0.3","Li",15,1
"10/28/2014","LCO5","Nick Vitale",3,"post",9,"0.3","Li",15,1
"10/28/2014","LCO5","Nick Vitale",3,"post",12,"0.5","Li",26,1
"10/28/2014","LCO5","Nick Vitale",3,"post",12,"0.5","Li",19,1
"10/28/2014","LCO5","Nick Vitale",3,"post",12,"0.5","Li",21,1
"10/28/2014","LCO5","Nick Vitale",3,"post",12,"0.5","Li",28,1
"10/28/2014","LCO5","Nick Vitale",3,"post",18,"0.5","Li",18,1
"10/28/2014","LCO5","Nick Vitale",3,"post",18,"0.5","Li",20,1
"10/28/2014","LCO5","Nick Vitale",3,"post",12,"2.8","Li",31,1
"10/28/2014","LCO5","Nick Vitale",3,"post",12,"2.8","Li",28,1
"10/28/2014","LCO5","Nick Vitale",3,"post",11,"3.9","Li",18,1
"10/28/2014","LCO5","Nick Vitale",3,"post",11,"3.9","Li",16,1
"10/28/2014","LCO5","Nick Vitale",3,"post",11,"3.9","Li",20,1
"10/28/2014","LCO5","Nick Vitale",3,"post",11,"3.9","Li",14,1
"10/28/2014","LCO5","Nick Vitale",3,"post",17,"15","Li",22,1
"11/11/2014","LCO3","Nick Vitale",1,"post",18,"2.8","Li",23,1
"11/11/2014","LCO3","Nick Vitale",1,"post",13,"1.8","Li",18,1
"11/11/2014","LCO3","Nick Vitale",1,"post",12,"0","Li",19,1
"11/11/2014","LCO3","Nick Vitale",1,"post",16,"0.3","Li",8,1
"11/11/2014","LCO3","Nick Vitale",1,"post",21,"0.6","Li",18,1
"11/11/2014","LCO3","Nick Vitale",1,"post",21,"0.6","Li",29,1
"11/11/2014","LCO3","Nick Vitale",1,"post",21,"0.6","Li",14,1
"11/11/2014","LCO3","Nick Vitale",1,"post",21,"0.6","Li",39,1
"11/11/2014","LCO3","Nick Vitale",1,"post",13,"1.8","Li",21,1
"11/11/2014","LCO3","Nick Vitale",2,"post",16,"0.6","Li",29,1
"11/11/2014","LCO3","Nick Vitale",2,"post",16,"0.6","Li",25,1
"11/11/2014","LCO3","Nick Vitale",2,"post",21,"1.1","Li",21,1
"11/11/2014","LCO3","Nick Vitale",2,"post",13,"2.9","Li",17,1
"11/11/2014","LCO3","Nick Vitale",2,"post",7,"3","Li",21,1
"11/11/2014","LCO3","Nick Vitale",2,"post",7,"3","Li",7,1
"11/11/2014","LCO3","Nick Vitale",2,"post",9,"4","Li",30,1
"11/11/2014","LCO3","Nick Vitale",2,"post",9,"4","Li",15,1
"11/11/2014","LCO3","Nick Vitale",2,"post",9,"4","Li",20,1
"11/11/2014","LCO3","Nick Vitale",3,"post",21,"0.2","Li",14,1
"11/11/2014","LCO3","Nick Vitale",3,"post",21,"0.2","Li",28,1
"11/11/2014","LCO3","Nick Vitale",3,"post",10,"0.4","Li",14,1
"11/11/2014","LCO3","Nick Vitale",3,"post",10,"0.4","Li",43,1
"11/11/2014","LCO3","Nick Vitale",3,"post",11,"0.5","Li",39,1
"11/11/2014","LCO3","Nick Vitale",3,"post",11,"0.5","Li",26,1
"11/11/2014","LCO3","Nick Vitale",3,"post",11,"0.5","Li",59,1
"11/11/2014","LCO3","Nick Vitale",3,"post",12,"0.5","Li",22,1
"11/11/2014","LCO3","Nick Vitale",3,"post",12,"0.5","Li",14,1
"11/11/2014","LCO3","Nick Vitale",3,"post",10,"0.7","Li",15,1
"11/11/2014","LCO6","Nick Vitale",1,"post",9,"4.8","Li",26,1
"11/11/2014","LCO6","Nick Vitale",1,"post",19,"4.4","Li",26,1
"11/11/2014","LCO6","Nick Vitale",1,"post",3,"1.1","Li",20,1
"11/11/2014","LCO6","Nick Vitale",1,"post",16,"1.6","Li",35,1
"11/11/2014","LCO6","Nick Vitale",1,"post",16,"1.6","Li",37,1
"11/11/2014","LCO6","Nick Vitale",1,"post",16,"1.6","Li",16,1
"11/11/2014","LCO6","Nick Vitale",1,"post",16,"1.6","Li",18,1
"11/11/2014","LCO6","Nick Vitale",1,"post",3,"3.6","Li",33,1
"11/11/2014","LCO6","Nick Vitale",1,"post",3,"3.8","Li",30,1
"11/11/2014","LCO6","Nick Vitale",1,"post",19,"4.4","Li",37,1
"11/11/2014","LCO6","Nick Vitale",1,"post",9,"4.8","Li",20,1
"11/11/2014","LCO6","Nick Vitale",2,"post",0,"0.7","Li",15,1
"11/11/2014","LCO6","Nick Vitale",2,"post",5,"0.2","Li",15,1
"11/11/2014","LCO6","Nick Vitale",2,"post",13,"0.7","Li",26,1
"11/11/2014","LCO6","Nick Vitale",2,"post",13,"0.7","Li",44,1
"11/11/2014","LCO6","Nick Vitale",2,"post",20,"1.6","Li",43,1
"11/11/2014","LCO6","Nick Vitale",2,"post",20,"1.6","Li",36,1
"11/11/2014","LCO6","Nick Vitale",2,"post",20,"1.6","Li",16,1
"11/11/2014","LCO6","Nick Vitale",2,"post",12,"4","Li",33,1
"11/11/2014","LCO6","Nick Vitale",3,"post",10,"0","Li",11,1
"11/11/2014","LCO6","Nick Vitale",3,"post",10,"0","Li",40,1
"11/11/2014","LCO6","Nick Vitale",3,"post",10,"0","Li",18,1
"11/11/2014","LCO6","Nick Vitale",3,"post",10,"3","Li",15,1
"11/11/2014","LCO6","Nick Vitale",3,"post",10,"3","Li",23,1
"11/11/2014","LCO6","Nick Vitale",3,"post",10,"3","Li",19,1
"11/11/2014","LCO6","Nick Vitale",3,"post",10,"3","Li",28,1
"11/11/2014","LCO6","Nick Vitale",3,"post",14,"3.1","Li",20,1
"11/11/2014","LCO6","Nick Vitale",3,"post",14,"3.1","Li",25,1
"11/11/2014","LCO7","Nick Vitale",1,"post",1,"0.3","Li",27,1
"11/11/2014","LCO7","Nick Vitale",1,"post",1,"0.3","Li",17,1
"11/11/2014","LCO7","Nick Vitale",1,"post",0,"1.4","Li",16,1
"11/11/2014","LCO7","Nick Vitale",1,"post",0,"1.4","Li",20,1
"11/11/2014","LCO7","Nick Vitale",1,"post",3,"1.5","Li",22,1
"11/11/2014","LCO7","Nick Vitale",1,"post",3,"1.5","Li",28,1
"11/11/2014","LCO7","Nick Vitale",1,"post",22,"1.8","Li",19,1
"11/11/2014","LCO7","Nick Vitale",1,"post",12,"1.9","Li",17,1
"11/11/2014","LCO7","Nick Vitale",1,"post",7,"2.3","Li",9,1
"11/11/2014","LCO7","Nick Vitale",1,"post",9,"4","Li",20,1
"11/11/2014","LCO7","Nick Vitale",2,"post",3,"0.4","Li",14,1
"11/11/2014","LCO7","Nick Vitale",2,"post",12,"1.9","Li",20,1
"11/11/2014","LCO7","Nick Vitale",2,"post",12,"1.9","Li",24,1
"11/11/2014","LCO7","Nick Vitale",2,"post",12,"1.9","Li",18,1
"11/11/2014","LCO7","Nick Vitale",2,"post",10,"2.3","Li",24,1
"11/11/2014","LCO7","Nick Vitale",2,"post",21,"2.6","Li",19,1
"11/11/2014","LCO7","Nick Vitale",2,"post",15,"3.6","Li",15,1
"11/11/2014","LCO7","Nick Vitale",2,"post",5,"3.7","Li",17,1
"11/11/2014","LCO7","Nick Vitale",2,"post",5,"3.8","Li",18,1
"11/11/2014","LCO7","Nick Vitale",2,"post",5,"3.8","Li",12,1
"11/11/2014","LCO7","Nick Vitale",3,"post",11,"0.4","Li",15,1
"11/11/2014","LCO7","Nick Vitale",3,"post",19,"0.5","Li",16,1
"11/11/2014","LCO7","Nick Vitale",3,"post",14,"0.6","Li",24,1
"11/11/2014","LCO7","Nick Vitale",3,"post",2,"0.7","Li",23,1
"11/11/2014","LCO7","Nick Vitale",3,"post",0,"1.4","Li",22,1
"11/11/2014","LCO7","Nick Vitale",3,"post",7,"2.3","Li",24,1
"11/11/2014","LCO7","Nick Vitale",3,"post",10,"3.6","Li",20,1
"12/5/2014","LCO8","Nick Vitale",3,"post",16,"1.2","Li",23,1
"12/5/2014","LCO8","Nick Vitale",3,"post",16,"1.2","Li",24,1
"12/5/2014","LCO8","Nick Vitale",3,"post",16,"1.2","Li",18,1
"12/5/2014","LCO8","Nick Vitale",3,"post",11,"2.1","Li",16,1
"12/5/2014","LCO8","Nick Vitale",3,"post",11,"2.1","Li",23,1
"12/5/2014","LCO8","Nick Vitale",3,"post",18,"2.6","Li",17,1
"12/5/2014","LCO8","Nick Vitale",3,"post",17,"2.8","Li",32,1
"12/5/2014","LCO8","Nick Vitale",3,"post",17,"2.8","Li",16,1
