Date,Locality,Site,Bar,Quadrat,Station,Counter,Recorder,Quad_Lat,Quad_Long,Center_Lat,Center_Long,Rand_Coord,Rand_Dist,Quad_type,Quad_area,Quad_Depth,Live_Dead,Height,Count
2/16/2018,LC,I,4,2,LCI42,FP,CR,29.23348,83.07069,29.23351,83.07056,259,14,SURFACE,0.0625,NA,L,36,1
2/16/2018,LC,I,4,2,LCI42,FP,CR,29.23348,83.07069,29.23351,83.07056,259,14,SURFACE,0.0625,NA,L,32,1
2/16/2018,LC,I,4,2,LCI42,FP,CR,29.23348,83.07069,29.23351,83.07056,259,14,SURFACE,0.0625,NA,L,0,1
2/16/2018,LC,I,4,2,LCI42,FP,CR,29.23348,83.07069,29.23351,83.07056,259,14,SURFACE,0.0625,NA,D,0,0
2/16/2018,LC,I,4,3,LCI43,SB,CR,29.23352,83.07062,29.23351,83.07056,277,5,SURFACE,0.0625,NA,D,35,1
2/16/2018,LC,I,4,3,LCI43,SB,CR,29.23352,83.07062,29.23351,83.07056,277,5,SURFACE,0.0625,NA,L,12,1
2/16/2018,LC,I,4,3,LCI43,SB,CR,29.23352,83.07062,29.23351,83.07056,277,5,SURFACE,0.0625,NA,L,34,1
2/16/2018,LC,I,4,3,LCI43,SB,CR,29.23352,83.07062,29.23351,83.07056,277,5,SURFACE,0.0625,NA,L,40,1
2/16/2018,LC,I,4,3,LCI43,SB,CR,29.23352,83.07062,29.23351,83.07056,277,5,SURFACE,0.0625,NA,L,55,1
2/16/2018,LC,I,4,3,LCI43,SB,CR,29.23352,83.07062,29.23351,83.07056,277,5,SURFACE,0.0625,NA,L,55,1
2/16/2018,LC,I,4,3,LCI43,SB,CR,29.23352,83.07062,29.23351,83.07056,277,5,SURFACE,0.0625,NA,L,50,1
2/16/2018,LC,I,4,3,LCI43,SB,CR,29.23352,83.07062,29.23351,83.07056,277,5,SURFACE,0.0625,NA,D,48,1
2/16/2018,LC,I,4,3,LCI43,SB,CR,29.23352,83.07062,29.23351,83.07056,277,5,SURFACE,0.0625,NA,L,27,1
2/16/2018,LC,I,4,3,LCI43,SB,CR,29.23352,83.07062,29.23351,83.07056,277,5,SURFACE,0.0625,NA,L,29,1
2/16/2018,LC,I,4,3,LCI43,SB,CR,29.23352,83.07062,29.23351,83.07056,277,5,SURFACE,0.0625,NA,L,18,1
2/16/2018,LC,I,4,3,LCI43,SB,CR,29.23352,83.07062,29.23351,83.07056,277,5,SURFACE,0.0625,NA,L,38,1
2/16/2018,LC,I,4,3,LCI43,SB,CR,29.23352,83.07062,29.23351,83.07056,277,5,SURFACE,0.0625,NA,L,43,1
2/16/2018,LC,I,4,3,LCI43,SB,CR,29.23352,83.07062,29.23351,83.07056,277,5,SURFACE,0.0625,NA,L,28,1
2/16/2018,LC,I,4,3,LCI43,SB,CR,29.23352,83.07062,29.23351,83.07056,277,5,SURFACE,0.0625,NA,L,49,1
2/16/2018,LC,I,4,3,LCI43,SB,CR,29.23352,83.07062,29.23351,83.07056,277,5,SURFACE,0.0625,NA,L,33,1
2/16/2018,LC,I,4,3,LCI43,SB,CR,29.23352,83.07062,29.23351,83.07056,277,5,SURFACE,0.0625,NA,L,35,1
2/16/2018,LC,I,4,3,LCI43,SB,CR,29.23352,83.07062,29.23351,83.07056,277,5,SURFACE,0.0625,NA,L,24,1
2/16/2018,LC,I,4,3,LCI43,SB,CR,29.23352,83.07062,29.23351,83.07056,277,5,SURFACE,0.0625,NA,L,33,1
2/16/2018,LC,I,4,3,LCI43,SB,CR,29.23352,83.07062,29.23351,83.07056,277,5,SURFACE,0.0625,NA,D,19,1
2/16/2018,LC,I,4,3,LCI43,SB,CR,29.23352,83.07062,29.23351,83.07056,277,5,SURFACE,0.0625,NA,L,45,1
2/16/2018,LC,I,4,3,LCI43,SB,CR,29.23352,83.07062,29.23351,83.07056,277,5,SURFACE,0.0625,NA,L,0,17
2/16/2018,LC,I,4,3,LCI43,SB,CR,29.23352,83.07062,29.23351,83.07056,277,5,SURFACE,0.0625,NA,D,0,4
2/16/2018,GC,I,1,1,GCI11,PF,CR,29.24259,83.06994,29.2426,83.07011,109,16,SURFACE,0.0625,NA,L,32,1
2/16/2018,GC,I,1,1,GCI11,PF,CR,29.24259,83.06994,29.2426,83.07011,109,16,SURFACE,0.0625,NA,L,22,1
2/16/2018,GC,I,1,1,GCI11,PF,CR,29.24259,83.06994,29.2426,83.07011,109,16,SURFACE,0.0625,NA,L,34,1
2/16/2018,GC,I,1,1,GCI11,PF,CR,29.24259,83.06994,29.2426,83.07011,109,16,SURFACE,0.0625,NA,L,11,1
2/16/2018,GC,I,1,1,GCI11,PF,CR,29.24259,83.06994,29.2426,83.07011,109,16,SURFACE,0.0625,NA,L,28,1
2/16/2018,GC,I,1,1,GCI11,PF,CR,29.24259,83.06994,29.2426,83.07011,109,16,SURFACE,0.0625,NA,L,21,1
2/16/2018,GC,I,1,1,GCI11,PF,CR,29.24259,83.06994,29.2426,83.07011,109,16,SURFACE,0.0625,NA,L,24,1
2/16/2018,GC,I,1,1,GCI11,PF,CR,29.24259,83.06994,29.2426,83.07011,109,16,SURFACE,0.0625,NA,L,13,1
2/16/2018,GC,I,1,1,GCI11,PF,CR,29.24259,83.06994,29.2426,83.07011,109,16,SURFACE,0.0625,NA,L,14,1
2/16/2018,GC,I,1,1,GCI11,PF,CR,29.24259,83.06994,29.2426,83.07011,109,16,SURFACE,0.0625,NA,L,21,1
2/16/2018,GC,I,1,1,GCI11,PF,CR,29.24259,83.06994,29.2426,83.07011,109,16,SURFACE,0.0625,NA,L,26,1
2/16/2018,GC,I,1,1,GCI11,PF,CR,29.24259,83.06994,29.2426,83.07011,109,16,SURFACE,0.0625,NA,D,18,1
2/16/2018,GC,I,1,1,GCI11,PF,CR,29.24259,83.06994,29.2426,83.07011,109,16,SURFACE,0.0625,NA,L,31,1
2/16/2018,GC,I,1,1,GCI11,PF,CR,29.24259,83.06994,29.2426,83.07011,109,16,SURFACE,0.0625,NA,D,0,0
2/16/2018,GC,I,1,1,GCI11,PF,CR,29.24259,83.06994,29.2426,83.07011,109,16,SURFACE,0.0625,NA,L,0,0
2/16/2018,GC,I,1,2,GCI12,FP,CR,29.24257,83.07008,29.2426,83.07011,127,5,SURFACE,0.0625,NA,D,26,1
2/16/2018,GC,I,1,2,GCI12,FP,CR,29.24257,83.07008,29.2426,83.07011,127,5,SURFACE,0.0625,NA,L,37,1
2/16/2018,GC,I,1,2,GCI12,FP,CR,29.24257,83.07008,29.2426,83.07011,127,5,SURFACE,0.0625,NA,L,44,1
2/16/2018,GC,I,1,2,GCI12,FP,CR,29.24257,83.07008,29.2426,83.07011,127,5,SURFACE,0.0625,NA,L,42,1
2/16/2018,GC,I,1,2,GCI12,FP,CR,29.24257,83.07008,29.2426,83.07011,127,5,SURFACE,0.0625,NA,L,44,1
2/16/2018,GC,I,1,2,GCI12,FP,CR,29.24257,83.07008,29.2426,83.07011,127,5,SURFACE,0.0625,NA,L,36,1
2/16/2018,GC,I,1,2,GCI12,FP,CR,29.24257,83.07008,29.2426,83.07011,127,5,SURFACE,0.0625,NA,L,28,1
2/16/2018,GC,I,1,2,GCI12,FP,CR,29.24257,83.07008,29.2426,83.07011,127,5,SURFACE,0.0625,NA,L,31,1
2/16/2018,GC,I,1,2,GCI12,FP,CR,29.24257,83.07008,29.2426,83.07011,127,5,SURFACE,0.0625,NA,L,32,1
2/16/2018,GC,I,1,2,GCI12,FP,CR,29.24257,83.07008,29.2426,83.07011,127,5,SURFACE,0.0625,NA,L,37,1
2/16/2018,GC,I,1,2,GCI12,FP,CR,29.24257,83.07008,29.2426,83.07011,127,5,SURFACE,0.0625,NA,L,34,1
2/16/2018,GC,I,1,2,GCI12,FP,CR,29.24257,83.07008,29.2426,83.07011,127,5,SURFACE,0.0625,NA,L,28,1
2/16/2018,GC,I,1,2,GCI12,FP,CR,29.24257,83.07008,29.2426,83.07011,127,5,SURFACE,0.0625,NA,D,44,1
2/16/2018,GC,I,1,2,GCI12,FP,CR,29.24257,83.07008,29.2426,83.07011,127,5,SURFACE,0.0625,NA,D,38,1
2/16/2018,GC,I,1,2,GCI12,FP,CR,29.24257,83.07008,29.2426,83.07011,127,5,SURFACE,0.0625,NA,L,66,1
2/16/2018,GC,I,1,2,GCI12,FP,CR,29.24257,83.07008,29.2426,83.07011,127,5,SURFACE,0.0625,NA,L,52,1
2/16/2018,GC,I,1,2,GCI12,FP,CR,29.24257,83.07008,29.2426,83.07011,127,5,SURFACE,0.0625,NA,L,45,1
2/16/2018,GC,I,1,2,GCI12,FP,CR,29.24257,83.07008,29.2426,83.07011,127,5,SURFACE,0.0625,NA,L,54,1
2/16/2018,GC,I,1,2,GCI12,FP,CR,29.24257,83.07008,29.2426,83.07011,127,5,SURFACE,0.0625,NA,L,62,1
2/16/2018,GC,I,1,2,GCI12,FP,CR,29.24257,83.07008,29.2426,83.07011,127,5,SURFACE,0.0625,NA,L,46,1
2/16/2018,GC,I,1,2,GCI12,FP,CR,29.24257,83.07008,29.2426,83.07011,127,5,SURFACE,0.0625,NA,L,0,0
2/16/2018,GC,I,1,2,GCI12,FP,CR,29.24257,83.07008,29.2426,83.07011,127,5,SURFACE,0.0625,NA,D,0,0
2/16/2018,GC,I,1,3,GCI13,SB,CR,29.24259,83.0701,29.2426,83.07011,138,1,SURFACE,0.0625,NA,L,17,1
2/16/2018,GC,I,1,3,GCI13,SB,CR,29.24259,83.0701,29.2426,83.07011,138,1,SURFACE,0.0625,NA,L,22,1
2/16/2018,GC,I,1,3,GCI13,SB,CR,29.24259,83.0701,29.2426,83.07011,138,1,SURFACE,0.0625,NA,L,28,1
2/16/2018,GC,I,1,3,GCI13,SB,CR,29.24259,83.0701,29.2426,83.07011,138,1,SURFACE,0.0625,NA,L,23,1
2/16/2018,GC,I,1,3,GCI13,SB,CR,29.24259,83.0701,29.2426,83.07011,138,1,SURFACE,0.0625,NA,D,23,1
2/16/2018,GC,I,1,3,GCI13,SB,CR,29.24259,83.0701,29.2426,83.07011,138,1,SURFACE,0.0625,NA,L,20,1
2/16/2018,GC,I,1,3,GCI13,SB,CR,29.24259,83.0701,29.2426,83.07011,138,1,SURFACE,0.0625,NA,L,19,1
2/16/2018,GC,I,1,3,GCI13,SB,CR,29.24259,83.0701,29.2426,83.07011,138,1,SURFACE,0.0625,NA,L,23,1
2/16/2018,GC,I,1,3,GCI13,SB,CR,29.24259,83.0701,29.2426,83.07011,138,1,SURFACE,0.0625,NA,L,27,1
2/16/2018,GC,I,1,3,GCI13,SB,CR,29.24259,83.0701,29.2426,83.07011,138,1,SURFACE,0.0625,NA,L,24,1
2/16/2018,GC,I,1,3,GCI13,SB,CR,29.24259,83.0701,29.2426,83.07011,138,1,SURFACE,0.0625,NA,L,23,1
2/16/2018,GC,I,1,3,GCI13,SB,CR,29.24259,83.0701,29.2426,83.07011,138,1,SURFACE,0.0625,NA,L,25,1
2/16/2018,GC,I,1,3,GCI13,SB,CR,29.24259,83.0701,29.2426,83.07011,138,1,SURFACE,0.0625,NA,L,22,1
2/16/2018,GC,I,1,3,GCI13,SB,CR,29.24259,83.0701,29.2426,83.07011,138,1,SURFACE,0.0625,NA,L,24,1
2/16/2018,GC,I,1,3,GCI13,SB,CR,29.24259,83.0701,29.2426,83.07011,138,1,SURFACE,0.0625,NA,L,24,1
2/16/2018,GC,I,1,3,GCI13,SB,CR,29.24259,83.0701,29.2426,83.07011,138,1,SURFACE,0.0625,NA,L,23,1
2/16/2018,GC,I,1,3,GCI13,SB,CR,29.24259,83.0701,29.2426,83.07011,138,1,SURFACE,0.0625,NA,L,0,1
2/16/2018,GC,I,1,3,GCI13,SB,CR,29.24259,83.0701,29.2426,83.07011,138,1,SURFACE,0.0625,NA,D,0,0
2/16/2018,GC,I,2,1,GCI21,PF,CR,29.24368,83.07024,29.24374,83.07027,149,7,SURFACE,0.0625,NA,L,27,1
2/16/2018,GC,I,2,1,GCI21,PF,CR,29.24368,83.07024,29.24374,83.07027,149,7,SURFACE,0.0625,NA,L,63,1
2/16/2018,GC,I,2,1,GCI21,PF,CR,29.24368,83.07024,29.24374,83.07027,149,7,SURFACE,0.0625,NA,L,30,1
2/16/2018,GC,I,2,1,GCI21,PF,CR,29.24368,83.07024,29.24374,83.07027,149,7,SURFACE,0.0625,NA,L,40,1
2/16/2018,GC,I,2,1,GCI21,PF,CR,29.24368,83.07024,29.24374,83.07027,149,7,SURFACE,0.0625,NA,L,21,1
2/16/2018,GC,I,2,1,GCI21,PF,CR,29.24368,83.07024,29.24374,83.07027,149,7,SURFACE,0.0625,NA,L,37,1
2/16/2018,GC,I,2,1,GCI21,PF,CR,29.24368,83.07024,29.24374,83.07027,149,7,SURFACE,0.0625,NA,L,42,1
2/16/2018,GC,I,2,1,GCI21,PF,CR,29.24368,83.07024,29.24374,83.07027,149,7,SURFACE,0.0625,NA,L,58,1
2/16/2018,GC,I,2,1,GCI21,PF,CR,29.24368,83.07024,29.24374,83.07027,149,7,SURFACE,0.0625,NA,L,34,1
2/16/2018,GC,I,2,1,GCI21,PF,CR,29.24368,83.07024,29.24374,83.07027,149,7,SURFACE,0.0625,NA,L,57,1
2/16/2018,GC,I,2,1,GCI21,PF,CR,29.24368,83.07024,29.24374,83.07027,149,7,SURFACE,0.0625,NA,L,32,1
2/16/2018,GC,I,2,1,GCI21,PF,CR,29.24368,83.07024,29.24374,83.07027,149,7,SURFACE,0.0625,NA,L,35,1
2/16/2018,GC,I,2,1,GCI21,PF,CR,29.24368,83.07024,29.24374,83.07027,149,7,SURFACE,0.0625,NA,L,47,1
2/16/2018,GC,I,2,1,GCI21,PF,CR,29.24368,83.07024,29.24374,83.07027,149,7,SURFACE,0.0625,NA,D,30,1
2/16/2018,GC,I,2,1,GCI21,PF,CR,29.24368,83.07024,29.24374,83.07027,149,7,SURFACE,0.0625,NA,L,37,1
2/16/2018,GC,I,2,1,GCI21,PF,CR,29.24368,83.07024,29.24374,83.07027,149,7,SURFACE,0.0625,NA,L,34,1
2/16/2018,GC,I,2,1,GCI21,PF,CR,29.24368,83.07024,29.24374,83.07027,149,7,SURFACE,0.0625,NA,L,14,1
2/16/2018,GC,I,2,1,GCI21,PF,CR,29.24368,83.07024,29.24374,83.07027,149,7,SURFACE,0.0625,NA,L,34,1
2/16/2018,GC,I,2,1,GCI21,PF,CR,29.24368,83.07024,29.24374,83.07027,149,7,SURFACE,0.0625,NA,L,19,1
2/16/2018,GC,I,2,1,GCI21,PF,CR,29.24368,83.07024,29.24374,83.07027,149,7,SURFACE,0.0625,NA,L,29,1
2/16/2018,GC,I,2,1,GCI21,PF,CR,29.24368,83.07024,29.24374,83.07027,149,7,SURFACE,0.0625,NA,L,24,1
2/16/2018,GC,I,2,1,GCI21,PF,CR,29.24368,83.07024,29.24374,83.07027,149,7,SURFACE,0.0625,NA,L,23,1
2/16/2018,GC,I,2,1,GCI21,PF,CR,29.24368,83.07024,29.24374,83.07027,149,7,SURFACE,0.0625,NA,L,33,1
2/16/2018,GC,I,2,1,GCI21,PF,CR,29.24368,83.07024,29.24374,83.07027,149,7,SURFACE,0.0625,NA,L,31,1
2/16/2018,GC,I,2,1,GCI21,PF,CR,29.24368,83.07024,29.24374,83.07027,149,7,SURFACE,0.0625,NA,L,29,1
2/16/2018,GC,I,2,1,GCI21,PF,CR,29.24368,83.07024,29.24374,83.07027,149,7,SURFACE,0.0625,NA,L,31,1
2/16/2018,GC,I,2,1,GCI21,PF,CR,29.24368,83.07024,29.24374,83.07027,149,7,SURFACE,0.0625,NA,L,0,9
2/16/2018,GC,I,2,1,GCI21,PF,CR,29.24368,83.07024,29.24374,83.07027,149,7,SURFACE,0.0625,NA,D,0,0
2/16/2018,GC,I,2,2,GCI22,FP,CR,29.24376,83.07023,29.24374,83.07027,64,5,SURFACE,0.0625,NA,L,46,1
2/16/2018,GC,I,2,2,GCI22,FP,CR,29.24376,83.07023,29.24374,83.07027,64,5,SURFACE,0.0625,NA,L,18,1
2/16/2018,GC,I,2,2,GCI22,FP,CR,29.24376,83.07023,29.24374,83.07027,64,5,SURFACE,0.0625,NA,L,33,1
2/16/2018,GC,I,2,2,GCI22,FP,CR,29.24376,83.07023,29.24374,83.07027,64,5,SURFACE,0.0625,NA,L,21,1
2/16/2018,GC,I,2,2,GCI22,FP,CR,29.24376,83.07023,29.24374,83.07027,64,5,SURFACE,0.0625,NA,L,34,1
2/16/2018,GC,I,2,2,GCI22,FP,CR,29.24376,83.07023,29.24374,83.07027,64,5,SURFACE,0.0625,NA,L,40,1
2/16/2018,GC,I,2,2,GCI22,FP,CR,29.24376,83.07023,29.24374,83.07027,64,5,SURFACE,0.0625,NA,L,53,1
2/16/2018,GC,I,2,2,GCI22,FP,CR,29.24376,83.07023,29.24374,83.07027,64,5,SURFACE,0.0625,NA,L,43,1
2/16/2018,GC,I,2,2,GCI22,FP,CR,29.24376,83.07023,29.24374,83.07027,64,5,SURFACE,0.0625,NA,L,36,1
2/16/2018,GC,I,2,2,GCI22,FP,CR,29.24376,83.07023,29.24374,83.07027,64,5,SURFACE,0.0625,NA,L,39,1
2/16/2018,GC,I,2,2,GCI22,FP,CR,29.24376,83.07023,29.24374,83.07027,64,5,SURFACE,0.0625,NA,L,45,1
2/16/2018,GC,I,2,2,GCI22,FP,CR,29.24376,83.07023,29.24374,83.07027,64,5,SURFACE,0.0625,NA,L,0,1
2/16/2018,GC,I,2,2,GCI22,FP,CR,29.24376,83.07023,29.24374,83.07027,64,5,SURFACE,0.0625,NA,D,0,0
2/16/2018,GC,I,2,3,GCI23,SB,CR,29.24381,83.07036,29.24374,83.07027,334,16,SURFACE,0.0625,NA,D,40,1
2/16/2018,GC,I,2,3,GCI23,SB,CR,29.24381,83.07036,29.24374,83.07027,334,16,SURFACE,0.0625,NA,L,42,1
2/16/2018,GC,I,2,3,GCI23,SB,CR,29.24381,83.07036,29.24374,83.07027,334,16,SURFACE,0.0625,NA,D,52,1
2/16/2018,GC,I,2,3,GCI23,SB,CR,29.24381,83.07036,29.24374,83.07027,334,16,SURFACE,0.0625,NA,D,59,1
2/16/2018,GC,I,2,3,GCI23,SB,CR,29.24381,83.07036,29.24374,83.07027,334,16,SURFACE,0.0625,NA,L,38,1
2/16/2018,GC,I,2,3,GCI23,SB,CR,29.24381,83.07036,29.24374,83.07027,334,16,SURFACE,0.0625,NA,L,36,1
2/16/2018,GC,I,2,3,GCI23,SB,CR,29.24381,83.07036,29.24374,83.07027,334,16,SURFACE,0.0625,NA,L,30,1
2/16/2018,GC,I,2,3,GCI23,SB,CR,29.24381,83.07036,29.24374,83.07027,334,16,SURFACE,0.0625,NA,L,27,1
2/16/2018,GC,I,2,3,GCI23,SB,CR,29.24381,83.07036,29.24374,83.07027,334,16,SURFACE,0.0625,NA,L,42,1
2/16/2018,GC,I,2,3,GCI23,SB,CR,29.24381,83.07036,29.24374,83.07027,334,16,SURFACE,0.0625,NA,L,45,1
2/16/2018,GC,I,2,3,GCI23,SB,CR,29.24381,83.07036,29.24374,83.07027,334,16,SURFACE,0.0625,NA,L,62,1
2/16/2018,GC,I,2,3,GCI23,SB,CR,29.24381,83.07036,29.24374,83.07027,334,16,SURFACE,0.0625,NA,L,37,1
2/16/2018,GC,I,2,3,GCI23,SB,CR,29.24381,83.07036,29.24374,83.07027,334,16,SURFACE,0.0625,NA,L,25,1
2/16/2018,GC,I,2,3,GCI23,SB,CR,29.24381,83.07036,29.24374,83.07027,334,16,SURFACE,0.0625,NA,L,0,57
2/16/2018,GC,I,2,3,GCI23,SB,CR,29.24381,83.07036,29.24374,83.07027,334,16,SURFACE,0.0625,NA,D,0,1
2/16/2018,NLC,O,1,1,NLCO11,PF,CR,29.26533,83.11632,29.26537,83.1163,225,4,SURFACE,0.0625,NA,L,55,1
2/16/2018,NLC,O,1,1,NLCO11,PF,CR,29.26533,83.11632,29.26537,83.1163,225,4,SURFACE,0.0625,NA,L,47,1
2/16/2018,NLC,O,1,1,NLCO11,PF,CR,29.26533,83.11632,29.26537,83.1163,225,4,SURFACE,0.0625,NA,L,52,1
2/16/2018,NLC,O,1,1,NLCO11,PF,CR,29.26533,83.11632,29.26537,83.1163,225,4,SURFACE,0.0625,NA,L,17,1
2/16/2018,NLC,O,1,1,NLCO11,PF,CR,29.26533,83.11632,29.26537,83.1163,225,4,SURFACE,0.0625,NA,L,25,1
2/16/2018,NLC,O,1,1,NLCO11,PF,CR,29.26533,83.11632,29.26537,83.1163,225,4,SURFACE,0.0625,NA,D,31,1
2/16/2018,NLC,O,1,1,NLCO11,PF,CR,29.26533,83.11632,29.26537,83.1163,225,4,SURFACE,0.0625,NA,L,47,1
2/16/2018,NLC,O,1,1,NLCO11,PF,CR,29.26533,83.11632,29.26537,83.1163,225,4,SURFACE,0.0625,NA,L,48,1
2/16/2018,NLC,O,1,1,NLCO11,PF,CR,29.26533,83.11632,29.26537,83.1163,225,4,SURFACE,0.0625,NA,L,43,1
2/16/2018,NLC,O,1,1,NLCO11,PF,CR,29.26533,83.11632,29.26537,83.1163,225,4,SURFACE,0.0625,NA,L,42,1
2/16/2018,NLC,O,1,1,NLCO11,PF,CR,29.26533,83.11632,29.26537,83.1163,225,4,SURFACE,0.0625,NA,L,47,1
2/16/2018,NLC,O,1,1,NLCO11,PF,CR,29.26533,83.11632,29.26537,83.1163,225,4,SURFACE,0.0625,NA,L,45,1
2/16/2018,NLC,O,1,1,NLCO11,PF,CR,29.26533,83.11632,29.26537,83.1163,225,4,SURFACE,0.0625,NA,L,58,1
2/16/2018,NLC,O,1,1,NLCO11,PF,CR,29.26533,83.11632,29.26537,83.1163,225,4,SURFACE,0.0625,NA,L,57,1
2/16/2018,NLC,O,1,1,NLCO11,PF,CR,29.26533,83.11632,29.26537,83.1163,225,4,SURFACE,0.0625,NA,L,47,1
2/16/2018,NLC,O,1,1,NLCO11,PF,CR,29.26533,83.11632,29.26537,83.1163,225,4,SURFACE,0.0625,NA,L,36,1
2/16/2018,NLC,O,1,1,NLCO11,PF,CR,29.26533,83.11632,29.26537,83.1163,225,4,SURFACE,0.0625,NA,L,44,1
2/16/2018,NLC,O,1,1,NLCO11,PF,CR,29.26533,83.11632,29.26537,83.1163,225,4,SURFACE,0.0625,NA,L,51,1
2/16/2018,NLC,O,1,1,NLCO11,PF,CR,29.26533,83.11632,29.26537,83.1163,225,4,SURFACE,0.0625,NA,L,18,1
2/16/2018,NLC,O,1,1,NLCO11,PF,CR,29.26533,83.11632,29.26537,83.1163,225,4,SURFACE,0.0625,NA,L,35,1
2/16/2018,NLC,O,1,1,NLCO11,PF,CR,29.26533,83.11632,29.26537,83.1163,225,4,SURFACE,0.0625,NA,L,17,1
2/16/2018,NLC,O,1,1,NLCO11,PF,CR,29.26533,83.11632,29.26537,83.1163,225,4,SURFACE,0.0625,NA,L,43,1
2/16/2018,NLC,O,1,1,NLCO11,PF,CR,29.26533,83.11632,29.26537,83.1163,225,4,SURFACE,0.0625,NA,L,30,1
2/16/2018,NLC,O,1,1,NLCO11,PF,CR,29.26533,83.11632,29.26537,83.1163,225,4,SURFACE,0.0625,NA,D,41,1
2/16/2018,NLC,O,1,1,NLCO11,PF,CR,29.26533,83.11632,29.26537,83.1163,225,4,SURFACE,0.0625,NA,L,51,1
2/16/2018,NLC,O,1,1,NLCO11,PF,CR,29.26533,83.11632,29.26537,83.1163,225,4,SURFACE,0.0625,NA,L,41,1
2/16/2018,NLC,O,1,1,NLCO11,PF,CR,29.26533,83.11632,29.26537,83.1163,225,4,SURFACE,0.0625,NA,L,65,1
2/16/2018,NLC,O,1,1,NLCO11,PF,CR,29.26533,83.11632,29.26537,83.1163,225,4,SURFACE,0.0625,NA,L,63,1
2/16/2018,NLC,O,1,1,NLCO11,PF,CR,29.26533,83.11632,29.26537,83.1163,225,4,SURFACE,0.0625,NA,L,0,14
2/16/2018,NLC,O,1,1,NLCO11,PF,CR,29.26533,83.11632,29.26537,83.1163,225,4,SURFACE,0.0625,NA,D,0,2
2/16/2018,NLC,O,1,2,NLCO12,FP,CR,29.26539,83.11628,29.26537,83.1163,30,3,SURFACE,0.0625,NA,L,35,1
2/16/2018,NLC,O,1,2,NLCO12,FP,CR,29.26539,83.11628,29.26537,83.1163,30,3,SURFACE,0.0625,NA,L,28,1
2/16/2018,NLC,O,1,2,NLCO12,FP,CR,29.26539,83.11628,29.26537,83.1163,30,3,SURFACE,0.0625,NA,L,0,0
2/16/2018,NLC,O,1,2,NLCO12,FP,CR,29.26539,83.11628,29.26537,83.1163,30,3,SURFACE,0.0625,NA,D,0,0
2/16/2018,NLC,O,1,3,NLCO13,SB,CR,29.26535,83.11628,29.26537,83.1163,108,1,SURFACE,0.0625,NA,L,52,1
2/16/2018,NLC,O,1,3,NLCO13,SB,CR,29.26535,83.11628,29.26537,83.1163,108,1,SURFACE,0.0625,NA,L,64,1
2/16/2018,NLC,O,1,3,NLCO13,SB,CR,29.26535,83.11628,29.26537,83.1163,108,1,SURFACE,0.0625,NA,L,18,1
2/16/2018,NLC,O,1,3,NLCO13,SB,CR,29.26535,83.11628,29.26537,83.1163,108,1,SURFACE,0.0625,NA,D,35,1
2/16/2018,NLC,O,1,3,NLCO13,SB,CR,29.26535,83.11628,29.26537,83.1163,108,1,SURFACE,0.0625,NA,L,54,1
2/16/2018,NLC,O,1,3,NLCO13,SB,CR,29.26535,83.11628,29.26537,83.1163,108,1,SURFACE,0.0625,NA,L,40,1
2/16/2018,NLC,O,1,3,NLCO13,SB,CR,29.26535,83.11628,29.26537,83.1163,108,1,SURFACE,0.0625,NA,L,60,1
2/16/2018,NLC,O,1,3,NLCO13,SB,CR,29.26535,83.11628,29.26537,83.1163,108,1,SURFACE,0.0625,NA,L,53,1
2/16/2018,NLC,O,1,3,NLCO13,SB,CR,29.26535,83.11628,29.26537,83.1163,108,1,SURFACE,0.0625,NA,L,57,1
2/16/2018,NLC,O,1,3,NLCO13,SB,CR,29.26535,83.11628,29.26537,83.1163,108,1,SURFACE,0.0625,NA,L,50,1
2/16/2018,NLC,O,1,3,NLCO13,SB,CR,29.26535,83.11628,29.26537,83.1163,108,1,SURFACE,0.0625,NA,L,50,1
2/16/2018,NLC,O,1,3,NLCO13,SB,CR,29.26535,83.11628,29.26537,83.1163,108,1,SURFACE,0.0625,NA,L,25,1
2/16/2018,NLC,O,1,3,NLCO13,SB,CR,29.26535,83.11628,29.26537,83.1163,108,1,SURFACE,0.0625,NA,L,28,1
2/16/2018,NLC,O,1,3,NLCO13,SB,CR,29.26535,83.11628,29.26537,83.1163,108,1,SURFACE,0.0625,NA,L,54,1
2/16/2018,NLC,O,1,3,NLCO13,SB,CR,29.26535,83.11628,29.26537,83.1163,108,1,SURFACE,0.0625,NA,L,75,1
2/16/2018,NLC,O,1,3,NLCO13,SB,CR,29.26535,83.11628,29.26537,83.1163,108,1,SURFACE,0.0625,NA,L,51,1
2/16/2018,NLC,O,1,3,NLCO13,SB,CR,29.26535,83.11628,29.26537,83.1163,108,1,SURFACE,0.0625,NA,L,15,1
2/16/2018,NLC,O,1,3,NLCO13,SB,CR,29.26535,83.11628,29.26537,83.1163,108,1,SURFACE,0.0625,NA,L,38,1
2/16/2018,NLC,O,1,3,NLCO13,SB,CR,29.26535,83.11628,29.26537,83.1163,108,1,SURFACE,0.0625,NA,D,62,1
2/16/2018,NLC,O,1,3,NLCO13,SB,CR,29.26535,83.11628,29.26537,83.1163,108,1,SURFACE,0.0625,NA,L,63,1
2/16/2018,NLC,O,1,3,NLCO13,SB,CR,29.26535,83.11628,29.26537,83.1163,108,1,SURFACE,0.0625,NA,L,0,14
2/16/2018,NLC,O,1,3,NLCO13,SB,CR,29.26535,83.11628,29.26537,83.1163,108,1,SURFACE,0.0625,NA,D,0,1
