Number,X,Y,Elev,Transect,Element,Type
3523,1793218.887,301316.246,-2.29,1,8B,GS
3524,1793218.223,301314.787,-1.459,1,8B,ROCK TOP
3525,1793217.643,301313.652,-1.495,1,8B,ROCK TOP
3526,1793217.099,301312.149,-1.49,1,8B,ROCK TOP
3527,1793214.379,301309.543,-1.407,1,8B,ROCK TOP
3528,1793214.095,301306.597,-1.359,1,8B,ROCK TOP
3529,1793211.377,301306.275,-1.765,1,8B,ROCK TOP
3530,1793209.713,301305.325,-1.52,1,8B,ROCK TOP
3531,1793208.814,301303.514,-1.5,1,8B,ROCK TOP
3532,1793207.705,301302.441,-1.48,1,8B,ROCK TOP
3533,1793206.597,301301.496,-1.417,1,8B,ROCK TOP
3534,1793205.181,301300.039,-1.679,1,8B,ROCK TOP
3535,1793203.947,301298.464,-1.538,1,8B,ROCK TOP
3536,1793202.921,301297.408,-1.398,1,8B,ROCK TOP
3537,1793202.117,301296.065,-1.428,1,8B,ROCK TOP
3538,1793201.059,301295.143,-1.526,1,8B,ROCK TOP
3539,1793200.426,301293.895,-1.803,1,8B,ROCK TOP
3540,1793199.484,301292.654,-2.083,1,8B,GS
3541,1793163.074,301325.274,-2.713,2,8B,GS
3542,1793164.103,301326.389,-1.81,2,8B,ROCK TOP
3543,1793165.533,301327.176,-1.637,2,8B,ROCK TOP
3544,1793166.321,301328.796,-1.594,2,8B,ROCK TOP
3545,1793167.787,301330.94,-1.681,2,8B,ROCK TOP
3546,1793169.616,301332.901,-1.61,2,8B,ROCK TOP
3547,1793171.323,301334.724,-1.857,2,8B,ROCK TOP
3548,1793172.562,301336.551,-1.853,2,8B,ROCK TOP
3549,1793173.765,301338.193,-1.837,2,8B,ROCK TOP
3550,1793175.567,301339.716,-1.827,2,8B,ROCK TOP
3551,1793176.906,301341.41,-1.731,2,8B,ROCK TOP
3552,1793178.189,301343.689,-1.81,2,8B,ROCK TOP
3553,1793179.737,301345.5,-1.872,2,8B,ROCK TOP
3554,1793181.14,301347.164,-1.876,2,8B,ROCK TOP
3555,1793182.341,301349.242,-2.692,2,8B,GS
3556,1793149.405,301377.685,-2.806,3,8B,GS
3557,1793148.467,301376.475,-1.818,3,8B,ROCK TOP
3558,1793148.071,301375.194,-1.774,3,8B,ROCK TOP
3559,1793146.453,301372.758,-1.783,3,8B,ROCK TOP
3560,1793144.727,301370.303,-1.513,3,8B,ROCK TOP
3561,1793143.948,301369.545,-1.476,3,8B,ROCK TOP
3562,1793142.541,301366.939,-1.698,3,8B,ROCK TOP
3563,1793141.268,301365.597,-1.46,3,8B,ROCK TOP
3564,1793142.904,301366.753,-1.848,3,8B,ROCK TOP
3565,1793140.287,301363.83,-1.636,3,8B,ROCK TOP
3566,1793139.27,301361.692,-1.606,3,8B,ROCK TOP
3567,1793137.92,301360.336,-1.638,3,8B,ROCK TOP
3568,1793138.017,301358.819,-1.433,3,8B,ROCK TOP
3569,1793136.918,301357.47,-1.734,3,8B,ROCK TOP
3570,1793136.326,301355.434,-1.867,3,8B,ROCK TOP
3571,1793135.347,301354.321,-1.779,3,8B,ROCK TOP
3572,1793134.972,301353.495,-2.841,3,8B,GS
3573,1793120.57,301363.125,-3.009,4,8B,GS
3574,1793120.925,301364.436,-1.93,4,8B,ROCK TOP
3575,1793121.847,301366.38,-1.54,4,8B,ROCK TOP
3576,1793122.44,301368.878,-1.767,4,8B,ROCK TOP
3577,1793123.573,301370.785,-1.815,4,8B,ROCK TOP
3578,1793124.176,301371.823,-1.736,4,8B,ROCK TOP
3579,1793125.353,301373.716,-1.666,4,8B,ROCK TOP
3580,1793126.354,301375.673,-1.655,4,8B,ROCK TOP
3581,1793126.803,301377.872,-1.681,4,8B,ROCK TOP
3582,1793126.797,301380.164,-1.474,4,8B,ROCK TOP
3583,1793128.047,301382.021,-1.812,4,8B,ROCK TOP
3584,1793129.199,301383.883,-1.721,4,8B,ROCK TOP
3585,1793130.192,301385.201,-1.702,4,8B,ROCK TOP
3586,1793131.781,301386.093,-1.823,4,8B,ROCK TOP
3587,1793131.994,301388.027,-1.537,4,8B,ROCK TOP
3588,1793132.77,301389.022,-1.716,4,8B,ROCK TOP
3589,1793132.913,301391.276,-2.805,4,8B,GS
3590,1793080.583,301439.059,-3.189,5,8B,GS
3591,1793079.91,301438.419,-1.938,5,8B,ROCK TOP
3592,1793077.673,301437.294,-1.768,5,8B,ROCK TOP
3593,1793075.653,301434.407,-1.808,5,8B,ROCK TOP
3594,1793073.718,301432.754,-1.901,5,8B,ROCK TOP
3595,1793071.802,301431.009,-1.861,5,8B,ROCK TOP
3596,1793069.936,301428.936,-1.941,5,8B,ROCK TOP
3597,1793068.393,301428.055,-1.878,5,8B,ROCK TOP
3598,1793067.22,301425.588,-1.891,5,8B,ROCK TOP
3599,1793065.396,301423.295,-1.814,5,8B,ROCK TOP
3600,1793064.627,301421.788,-1.874,5,8B,ROCK TOP
3601,1793063.321,301420.111,-1.86,5,8B,ROCK TOP
3602,1793061.533,301418.436,-1.817,5,8B,ROCK TOP
3603,1793060.89,301417.273,-3.119,5,8B,GS
3604,1792991.357,301527.295,-3.054,1,9A,GS
3605,1792992.432,301528.943,-1.64,1,9A,ROCK TOP
3606,1792993.839,301529.758,-1.616,1,9A,ROCK TOP
3607,1792995.927,301530.456,-1.806,1,9A,ROCK TOP
3608,1792999.318,301531.464,-1.619,1,9A,ROCK TOP
3609,1793000.717,301532.56,-1.766,1,9A,ROCK TOP
3610,1793002.807,301533.69,-1.759,1,9A,ROCK TOP
3611,1793004.873,301535.472,-1.89,1,9A,ROCK TOP
3612,1793006.147,301536.719,-1.751,1,9A,ROCK TOP
3613,1793007.998,301538.713,-1.922,1,9A,ROCK TOP
3614,1793009.977,301540.064,-1.887,1,9A,ROCK TOP
3615,1793011.592,301541.291,-1.906,1,9A,ROCK TOP
3616,1793013.319,301541.637,-1.842,1,9A,ROCK TOP
3617,1793015.501,301542.213,-1.864,1,9A,ROCK TOP
3618,1793016.849,301543.576,-1.868,1,9A,ROCK TOP
3619,1793017.784,301544.314,-3.679,1,9A,GS
3620,1793003.51,301569.432,-2.742,2,9A,GS
3621,1793001.32,301567.747,-1.531,2,9A,ROCK TOP
3622,1792999.602,301566.993,-1.449,2,9A,ROCK TOP
3623,1792997.929,301566.575,-1.286,2,9A,ROCK TOP
3624,1792996.442,301564.637,-1.596,2,9A,ROCK TOP
3625,1792995.513,301563.61,-1.491,2,9A,ROCK TOP
3626,1792994.493,301562.823,-1.556,2,9A,ROCK TOP
3627,1792993.313,301561.545,-1.505,2,9A,ROCK TOP
3628,1792991.621,301560.981,-1.586,2,9A,ROCK TOP
3629,1792990.517,301559.912,-1.541,2,9A,ROCK TOP
3630,1792990.082,301558.604,-1.718,2,9A,ROCK TOP
3631,1792988.884,301557.591,-1.779,2,9A,ROCK TOP
3632,1792987.276,301555.752,-1.811,2,9A,ROCK TOP
3633,1792986.13,301554.953,-1.804,2,9A,ROCK TOP
3634,1792984.411,301553.987,-1.595,2,9A,ROCK TOP
3635,1792982.533,301552.427,-1.801,2,9A,ROCK TOP
3636,1792981.263,301550.722,-1.627,2,9A,ROCK TOP
3637,1792978.917,301547.708,-1.552,2,9A,ROCK TOP
3638,1792976.913,301547.023,-1.629,2,9A,ROCK TOP
3639,1792975.441,301546.365,-3.081,2,9A,GS
3640,1792965.033,301569.632,-2.202,3,9A,GS
3641,1792965.985,301570.425,-1.543,3,9A,ROCK TOP
3642,1792967.666,301571.558,-1.723,3,9A,ROCK TOP
3643,1792969.136,301572.358,-1.519,3,9A,ROCK TOP
3644,1792971.716,301573.453,-1.773,3,9A,ROCK TOP
3645,1792973.48,301574.637,-1.665,3,9A,ROCK TOP
3646,1792974.779,301575.843,-1.313,3,9A,ROCK TOP
3647,1792976.374,301576.728,-1.284,3,9A,ROCK TOP
3648,1792977.723,301577.496,-1.33,3,9A,ROCK TOP
3649,1792979.716,301578.898,-1.35,3,9A,ROCK TOP
3650,1792981.309,301580.54,-1.402,3,9A,ROCK TOP
3651,1792983.72,301581.314,-1.621,3,9A,ROCK TOP
3652,1792985.863,301581.666,-1.395,3,9A,ROCK TOP
3653,1792987.141,301582.574,-1.385,3,9A,ROCK TOP
3654,1792988.807,301583.925,-1.343,3,9A,ROCK TOP
3655,1792990.193,301584.509,-1.644,3,9A,ROCK TOP
3656,1792991.786,301584.99,-1.582,3,9A,GS
1263,1792929.481,301625.827,-1.76,1,9B,GS
1264,1792931.064,301627.318,-1.8,1,9B,ROCK TOP
1265,1792932.901,301630.27,-1.342,1,9B,ROCK TOP
1266,1792935.883,301631.963,-1.494,1,9B,ROCK TOP
1267,1792938.236,301632.972,-1.359,1,9B,ROCK TOP
1268,1792941.173,301635.082,-1.39,1,9B,ROCK TOP
1269,1792943.418,301637.966,-1.531,1,9B,ROCK TOP
1270,1792946.643,301639.634,-1.322,1,9B,ROCK TOP
1271,1792949.999,301641.576,-1.407,1,9B,ROCK TOP
1272,1792953.976,301644.222,-1.951,1,9B,GS
1273,1792926.95,301684.638,-1.997,2,9B,GS
1274,1792925.385,301683.579,-1.377,2,9B,ROCK TOP
1275,1792923.614,301682.462,-1.329,2,9B,ROCK TOP
1276,1792921.811,301681.227,-1.43,2,9B,ROCK TOP
1277,1792920.329,301680.422,-1.345,2,9B,ROCK TOP
1278,1792919.449,301677.615,-1.505,2,9B,ROCK TOP
1279,1792917.053,301675.785,-1.386,2,9B,ROCK TOP
1280,1792914.048,301676.527,-1.49,2,9B,ROCK TOP
1281,1792913.059,301674.023,-1.559,2,9B,ROCK TOP
1282,1792912.6,301672.419,-1.688,2,9B,ROCK TOP
1283,1792907.99,301671.171,-1.463,2,9B,ROCK TOP
1284,1792905.923,301669.677,-1.479,2,9B,ROCK TOP
1285,1792904.078,301669.483,-1.537,2,9B,ROCK TOP
1286,1792902.066,301667.744,-1.706,2,9B,ROCK TOP
1287,1792901.084,301666.678,-1.774,2,9B,ROCK TOP
1288,1792900.112,301665.498,-2.147,2,9B,GS
1289,1792884.752,301686.939,-2.299,3,9B,GS
1290,1792885.452,301687.447,-1.499,3,9B,ROCK TOP
1291,1792886.676,301687.477,-1.548,3,9B,ROCK TOP
1292,1792886.744,301689.725,-1.569,3,9B,ROCK TOP
1293,1792887.656,301689.523,-1.774,3,9B,ROCK TOP
1294,1792889.826,301691.918,-1.664,3,9B,ROCK TOP
1295,1792891.188,301693.411,-1.417,3,9B,ROCK TOP
1296,1792893.755,301695.86,-1.699,3,9B,ROCK TOP
1297,1792895.986,301696.565,-1.801,3,9B,ROCK TOP
1298,1792898.218,301699.556,-1.487,3,9B,ROCK TOP
1299,1792899.097,301702.11,-1.332,3,9B,ROCK TOP
1300,1792900.211,301704.335,-1.47,3,9B,ROCK TOP
1301,1792904.337,301706.631,-1.358,3,9B,ROCK TOP
1302,1792901.602,301705.041,-1.602,3,9B,ROCK TOP
1303,1792906.199,301708.614,-1.569,3,9B,ROCK TOP
1304,1792909.397,301711.351,-2.141,3,9B,GS
1305,1792890.224,301738.357,-1.784,4,9B,GS
1306,1792888.103,301736.58,-1.32,4,9B,ROCK TOP
1307,1792886.625,301734.927,-1.486,4,9B,ROCK TOP
1308,1792884.093,301734.984,-1.557,4,9B,ROCK TOP
1309,1792884.177,301732.625,-1.578,4,9B,ROCK TOP
1310,1792881.328,301732.634,-1.788,4,9B,ROCK TOP
1311,1792879.939,301732.228,-1.573,4,9B,ROCK TOP
1312,1792878.721,301731.833,-1.424,4,9B,ROCK TOP
1313,1792877.562,301730.506,-1.528,4,9B,ROCK TOP
1314,1792876.617,301728.376,-1.606,4,9B,ROCK TOP
1315,1792877.017,301726.44,-1.47,4,9B,ROCK TOP
1316,1792874.958,301726.44,-1.591,4,9B,ROCK TOP
1317,1792873.957,301725.744,-1.516,4,9B,ROCK TOP
1318,1792872.928,301724.081,-1.337,4,9B,ROCK TOP
1319,1792871.856,301721.45,-1.521,4,9B,ROCK TOP
1320,1792869.735,301721.87,-1.49,4,9B,ROCK TOP
1321,1792869.762,301720.184,-1.418,4,9B,ROCK TOP
1322,1792869.389,301718.691,-1.39,4,9B,ROCK TOP
1323,1792867.211,301718.297,-1.354,4,9B,ROCK TOP
1324,1792866.013,301719.715,-1.331,4,9B,ROCK TOP
1325,1792863.939,301718.254,-1.956,4,9B,GS
1326,1792846.742,301743.281,-2.046,5,9B,GS
1327,1792847.674,301743.748,-1.554,5,9B,ROCK TOP
1328,1792848.614,301745.672,-1.456,5,9B,ROCK TOP
1329,1792850.279,301746.475,-1.443,5,9B,ROCK TOP
1330,1792851.459,301747.302,-1.368,5,9B,ROCK TOP
1331,1792851.622,301748.446,-1.62,5,9B,ROCK TOP
1332,1792852.968,301748.822,-1.597,5,9B,ROCK TOP
1333,1792853.926,301750.499,-1.52,5,9B,ROCK TOP
1334,1792856.468,301751.421,-1.3,5,9B,ROCK TOP
1335,1792856.799,301753.666,-1.648,5,9B,ROCK TOP
1336,1792858.206,301753.948,-1.715,5,9B,ROCK TOP
1337,1792859.948,301754.705,-1.638,5,9B,ROCK TOP
1338,1792859.987,301756.62,-1.516,5,9B,ROCK TOP
1339,1792860.966,301758.661,-1.233,5,9B,ROCK TOP
1340,1792862.309,301756.666,-1.363,5,9B,ROCK TOP
1341,1792863.358,301759.124,-1.322,5,9B,ROCK TOP
1342,1792865.523,301759.388,-1.404,5,9B,ROCK TOP
1343,1792865.607,301762.028,-1.481,5,9B,ROCK TOP
1344,1792866.7,301763.839,-1.355,5,9B,ROCK TOP
1345,1792868.585,301765.76,-1.353,5,9B,ROCK TOP
1346,1792870.179,301767.665,-1.363,5,9B,ROCK TOP
1347,1792872.47,301770.383,-2.085,5,9B,GS
1348,1792863.239,301774.982,-1.787,6,9B,GS
1349,1792862.196,301773.569,-1.47,6,9B,ROCK TOP
1350,1792861.2,301772.202,-1.228,6,9B,ROCK TOP
1351,1792859.429,301770.648,-1.346,6,9B,ROCK TOP
1352,1792857.141,301769.462,-1.297,6,9B,ROCK TOP
1353,1792855.113,301767.681,-1.457,6,9B,ROCK TOP
1354,1792853.665,301767.356,-1.553,6,9B,ROCK TOP
1355,1792852.129,301765.891,-1.366,6,9B,ROCK TOP
1356,1792850.127,301764.548,-1.407,6,9B,ROCK TOP
1357,1792848.462,301763.104,-1.432,6,9B,ROCK TOP
1358,1792847.523,301760.486,-1.522,6,9B,ROCK TOP
1359,1792845.714,301759.71,-1.45,6,9B,ROCK TOP
1360,1792843.666,301757.794,-1.532,6,9B,ROCK TOP
1361,1792842.723,301756.241,-1.533,6,9B,ROCK TOP
1362,1792841.108,301754.644,-1.42,6,9B,ROCK TOP
1363,1792839.589,301753.789,-1.898,6,9B,GS
1364,1792834.934,301759.486,-2.183,7,9B,GS
1365,1792837.017,301761.276,-1.41,7,9B,ROCK TOP
1366,1792836.92,301763.028,-1.313,7,9B,ROCK TOP
1367,1792839.135,301764.381,-1.49,7,9B,ROCK TOP
1368,1792840.891,301766.36,-1.405,7,9B,ROCK TOP
1369,1792841.962,301767.329,-1.447,7,9B,ROCK TOP
1370,1792844.183,301768.839,-1.516,7,9B,ROCK TOP
1371,1792842.851,301769.402,-1.195,7,9B,ROCK TOP
1372,1792845.525,301770.074,-1.391,7,9B,ROCK TOP
1373,1792846.815,301771.468,-1.386,7,9B,ROCK TOP
1374,1792849.152,301773.63,-1.341,7,9B,ROCK TOP
1375,1792850.521,301774.572,-1.392,7,9B,ROCK TOP
1376,1792851.641,301776.363,-1.405,7,9B,ROCK TOP
1377,1792852.534,301777.857,-1.258,7,9B,ROCK TOP
1378,1792854.533,301778.601,-1.287,7,9B,ROCK TOP
1379,1792856.084,301780.473,-1.342,7,9B,ROCK TOP
1380,1792858.554,301782.1,-1.724,7,9B,GS
1381,1792849.874,301788.521,-2.01,8,9B,GS
1382,1792849.012,301786.728,-1.551,8,9B,ROCK TOP
1383,1792847.179,301786.151,-1.428,8,9B,ROCK TOP
1384,1792845.689,301785.214,-1.363,8,9B,ROCK TOP
1385,1792844.039,301784.042,-1.573,8,9B,ROCK TOP
1386,1792841.527,301782.515,-1.448,8,9B,ROCK TOP
1387,1792839.72,301780.68,-1.263,8,9B,ROCK TOP
1388,1792837.98,301779.596,-1.411,8,9B,ROCK TOP
1389,1792836.609,301778.378,-1.518,8,9B,ROCK TOP
1390,1792834.367,301776.895,-1.449,8,9B,ROCK TOP
1391,1792833.26,301775.758,-1.531,8,9B,ROCK TOP
1392,1792831.673,301774.323,-1.541,8,9B,ROCK TOP
1393,1792830.364,301773.447,-1.516,8,9B,ROCK TOP
1394,1792829.219,301772.945,-1.662,8,9B,ROCK TOP
1395,1792828.32,301771.359,-1.648,8,9B,ROCK TOP
1396,1792825.772,301770.989,-1.926,8,9B,GS
1397,1792780.907,301811.271,-1.751,9,9B,GS
1398,1792781.962,301812.518,-1.454,9,9B,ROCK TOP
1399,1792783.428,301814.569,-1.32,9,9B,ROCK TOP
1400,1792784.995,301816.521,-1.439,9,9B,ROCK TOP
1401,1792786.105,301818.48,-1.387,9,9B,ROCK TOP
1402,1792787.393,301819.963,-1.423,9,9B,ROCK TOP
1403,1792788.834,301821.49,-1.634,9,9B,ROCK TOP
1404,1792790.298,301822.753,-1.598,9,9B,ROCK TOP
1405,1792791.527,301824.372,-1.305,9,9B,ROCK TOP
1406,1792793.615,301826.155,-1.284,9,9B,ROCK TOP
1407,1792795.434,301827.292,-1.145,9,9B,ROCK TOP
1408,1792796.241,301829.549,-1.142,9,9B,ROCK TOP
1409,1792797.098,301830.759,-1.361,9,9B,ROCK TOP
1410,1792798.7,301831.139,-1.285,9,9B,ROCK TOP
1411,1792800.128,301832.556,-1.257,9,9B,ROCK TOP
1412,1792800.65,301834.982,-1.416,9,9B,ROCK TOP
1413,1792803.173,301836.873,-1.374,9,9B,ROCK TOP
1414,1792804.968,301839.383,-2.221,9,9B,GS
1416,1792772.206,301862.4,-2.305,10,9B,GS
1417,1792770.789,301859.581,-1.434,10,9B,ROCK TOP
1418,1792770.295,301857.824,-1.552,10,9B,ROCK TOP
1419,1792768.252,301857.558,-1.383,10,9B,ROCK TOP
1420,1792767.371,301854.902,-1.595,10,9B,ROCK TOP
1421,1792765.729,301852.979,-1.398,10,9B,ROCK TOP
1422,1792764.787,301851.814,-1.581,10,9B,ROCK TOP
1423,1792763.172,301849.667,-1.471,10,9B,ROCK TOP
1424,1792761.906,301847.907,-1.36,10,9B,ROCK TOP
1425,1792760.225,301846.553,-1.513,10,9B,ROCK TOP
1426,1792759.39,301844.993,-1.367,10,9B,ROCK TOP
1427,1792757.663,301843.903,-1.388,10,9B,ROCK TOP
1428,1792756.887,301841.369,-1.453,10,9B,ROCK TOP
1429,1792755.469,301839.662,-1.259,10,9B,ROCK TOP
1430,1792754.609,301837.558,-1.999,10,9B,GS
1431,1792733.315,301849.056,-1.879,11,9B,GS
1432,1792734.641,301849.162,-1.506,11,9B,ROCK TOP
1433,1792735.449,301851.004,-1.45,11,9B,ROCK TOP
1434,1792736.649,301851.543,-1.347,11,9B,ROCK TOP
1435,1792738.446,301853.31,-1.408,11,9B,ROCK TOP
1436,1792739.462,301854.698,-1.408,11,9B,ROCK TOP
1437,1792741.36,301855.161,-1.387,11,9B,ROCK TOP
1438,1792743.222,301856.577,-1.575,11,9B,ROCK TOP
1439,1792744.846,301857.696,-1.613,11,9B,ROCK TOP
1440,1792746.807,301859.233,-1.468,11,9B,ROCK TOP
1441,1792748.569,301861.349,-1.535,11,9B,ROCK TOP
1442,1792749.671,301862.925,-1.646,11,9B,ROCK TOP
1443,1792750.223,301865.293,-1.524,11,9B,ROCK TOP
1444,1792751.772,301865.898,-1.37,11,9B,ROCK TOP
1445,1792753.391,301867.894,-1.345,11,9B,ROCK TOP
1446,1792754.184,301869.24,-1.539,11,9B,ROCK TOP
1447,1792757.275,301869.198,-1.365,11,9B,ROCK TOP
1448,1792759.174,301870.963,-2.233,11,9B,GS
1449,1792731.104,301885.156,-2.038,12,9B,GS
1450,1792729.785,301883.696,-1.281,12,9B,ROCK TOP
1451,1792727.526,301881.084,-1.308,12,9B,ROCK TOP
1452,1792726.514,301879.17,-1.295,12,9B,ROCK TOP
1453,1792724.873,301877.873,-1.361,12,9B,ROCK TOP
1454,1792723.77,301875.055,-1.431,12,9B,ROCK TOP
1455,1792721.762,301874.335,-1.411,12,9B,ROCK TOP
1456,1792720.46,301872.926,-1.576,12,9B,ROCK TOP
1457,1792719.651,301871.632,-1.369,12,9B,ROCK TOP
1458,1792718.503,301869.865,-1.497,12,9B,ROCK TOP
1459,1792716.751,301869.444,-1.566,12,9B,ROCK TOP
1460,1792715.797,301866.763,-1.292,12,9B,ROCK TOP
1461,1792714.137,301865.294,-1.285,12,9B,ROCK TOP
1462,1792713.662,301863.606,-1.29,12,9B,ROCK TOP
1463,1792711.759,301863.157,-1.291,12,9B,ROCK TOP
1464,1792711.336,301861.748,-1.586,12,9B,ROCK TOP
1465,1792707.7,301862.941,-1.246,12,9B,ROCK TOP
1466,1792705.028,301861.987,-1.914,12,9B,GS
1467,1792676.663,301877.432,-1.874,13,9B,GS
1468,1792678.121,301879.155,-1.495,13,9B,ROCK TOP
1469,1792680.167,301881.69,-1.543,13,9B,ROCK TOP
1470,1792682.395,301884.811,-1.348,13,9B,ROCK TOP
1471,1792683.279,301886.438,-1.228,13,9B,ROCK TOP
1472,1792684.342,301888.323,-1.298,13,9B,ROCK TOP
1473,1792684.674,301889.525,-1.328,13,9B,ROCK TOP
1474,1792685.646,301890.473,-1.289,13,9B,ROCK TOP
1475,1792686.594,301892.06,-1.349,13,9B,ROCK TOP
1476,1792687.141,301893.997,-1.27,13,9B,ROCK TOP
1477,1792688.002,301895.944,-1.296,13,9B,ROCK TOP
1478,1792688.849,301897.405,-1.329,13,9B,ROCK TOP
1479,1792690.364,301899.739,-1.386,13,9B,ROCK TOP
1480,1792691.522,301901.807,-1.492,13,9B,ROCK TOP
1481,1792692.892,301903.337,-1.429,13,9B,ROCK TOP
1482,1792693.441,301905.237,-1.467,13,9B,ROCK TOP
1483,1792694.722,301906.812,-1.284,13,9B,ROCK TOP
1484,1792696.355,301908.725,-1.827,13,9B,GS
1485,1792701.96,301904.682,-1.866,13,9B,GS
1486,1792699.487,301902.245,-1.739,13,9B,GS
1487,1792698.123,301901.322,-1.44,13,9B,ROCK TOP
1488,1792696.153,301899.994,-1.406,13,9B,ROCK TOP
1489,1792694.267,301898.394,-1.51,13,9B,ROCK TOP
1490,1792668.54,301919.452,-1.957,14,9B,GS
1491,1792668.063,301916.93,-1.456,14,9B,ROCK TOP
1492,1792666.102,301916.229,-1.475,14,9B,ROCK TOP
1493,1792665.665,301914.005,-1.283,14,9B,ROCK TOP
1494,1792663.616,301911.921,-1.345,14,9B,ROCK TOP
1495,1792661.819,301910.042,-1.395,14,9B,ROCK TOP
1496,1792659.749,301909.051,-1.29,14,9B,ROCK TOP
1497,1792658.869,301906.441,-1.242,14,9B,ROCK TOP
1498,1792658.076,301904.502,-1.359,14,9B,ROCK TOP
1499,1792656.381,301902.654,-1.392,14,9B,ROCK TOP
1500,1792654.372,301901.166,-1.337,14,9B,ROCK TOP
1501,1792652.274,301898.479,-1.494,14,9B,ROCK TOP
1502,1792650.37,301895.27,-2.055,14,9B,GS
1503,1792642.969,301900.875,-2.033,15,9B,GS
1504,1792643.542,301901.833,-1.192,15,9B,ROCK TOP
1505,1792643.957,301903.201,-1.444,15,9B,ROCK TOP
1506,1792643.792,301905.41,-1.379,15,9B,ROCK TOP
1507,1792645.926,301905.204,-1.346,15,9B,ROCK TOP
1508,1792646.826,301906.713,-1.385,15,9B,ROCK TOP
1509,1792647.143,301908.351,-1.333,15,9B,ROCK TOP
1510,1792648.746,301910.401,-1.327,15,9B,ROCK TOP
1511,1792650.286,301912.906,-1.223,15,9B,ROCK TOP
1512,1792651.857,301915.01,-1.283,15,9B,ROCK TOP
1513,1792653.229,301917.215,-1.409,15,9B,ROCK TOP
1514,1792655.264,301918.636,-1.361,15,9B,ROCK TOP
1515,1792656.862,301919.892,-1.38,15,9B,ROCK TOP
1516,1792657.58,301922.073,-1.396,15,9B,ROCK TOP
1517,1792658.929,301924.61,-1.561,15,9B,ROCK TOP
1518,1792660.438,301926.924,-2.106,15,9B,GS
1519,1792653.232,301935.513,-1.973,16,9B,GS
1520,1792652.315,301933.623,-1.316,16,9B,ROCK TOP
1521,1792650.572,301931.587,-1.288,16,9B,ROCK TOP
1522,1792649.546,301929.847,-1.257,16,9B,ROCK TOP
1523,1792647.999,301929.01,-1.287,16,9B,ROCK TOP
1524,1792646.53,301926.73,-1.195,16,9B,ROCK TOP
1525,1792644.84,301923.725,-1.393,16,9B,ROCK TOP
1526,1792645.146,301921.421,-1.39,16,9B,ROCK TOP
1527,1792644.119,301919.874,-1.4,16,9B,ROCK TOP
1528,1792644.426,301918.288,-1.474,16,9B,ROCK TOP
1529,1792643.621,301916.737,-1.341,16,9B,ROCK TOP
1530,1792643.91,301914.343,-1.285,16,9B,ROCK TOP
1531,1792643.502,301912.235,-1.249,16,9B,ROCK TOP
1532,1792641.954,301909.515,-1.354,16,9B,ROCK TOP
1533,1792640.183,301907.442,-1.541,16,9B,ROCK TOP
1534,1792639.475,301904.28,-1.69,16,9B,ROCK TOP
1535,1792639.392,301901.635,-1.582,16,9B,ROCK TOP
1536,1792638.555,301897.763,-2.045,16,9B,GS
1537,1792626.11,301918.191,-1.882,17,9B,GS
1538,1792626.987,301919.455,-1.25,17,9B,ROCK TOP
1539,1792629.51,301921.816,-1.251,17,9B,ROCK TOP
1540,1792630.667,301923.087,-1.289,17,9B,ROCK TOP
1541,1792632.735,301925.468,-1.333,17,9B,ROCK TOP
1542,1792635.698,301927.104,-1.279,17,9B,ROCK TOP
1543,1792637.618,301928.85,-1.292,17,9B,ROCK TOP
1544,1792639.642,301930.645,-1.456,17,9B,ROCK TOP
1545,1792606.503,301936.542,-2.359,18,9B,GS
1546,1792608.334,301938.436,-1.691,18,9B,ROCK TOP
1547,1792609.922,301941.411,-1.643,18,9B,ROCK TOP
1548,1792611.783,301942.768,-1.695,18,9B,ROCK TOP
1549,1792613.288,301943.876,-1.824,18,9B,ROCK TOP
1550,1792614.92,301945.343,-1.722,18,9B,ROCK TOP
1551,1792617.07,301947.617,-1.604,18,9B,ROCK TOP
1552,1792618.588,301949.463,-1.535,18,9B,ROCK TOP
1553,1792620.2,301951.233,-1.325,18,9B,ROCK TOP
1554,1792621.64,301952.881,-1.561,18,9B,ROCK TOP
1555,1792622.641,301955.152,-1.317,18,9B,ROCK TOP
1556,1792625.082,301956.947,-1.48,18,9B,ROCK TOP
1557,1792629.032,301957.356,-2.246,18,9B,GS
3657,1792582.651,301967.806,-2.398,19,9B,GS
3658,1792584.721,301969.114,-1.797,19,9B,ROCK TOP
3659,1792586.417,301970.193,-1.543,19,9B,ROCK TOP
3660,1792587.646,301971.992,-1.472,19,9B,ROCK TOP
3661,1792588.81,301973.266,-1.468,19,9B,ROCK TOP
3662,1792590.606,301974.547,-1.682,19,9B,ROCK TOP
3663,1792592.013,301975.256,-1.737,19,9B,ROCK TOP
3664,1792594.083,301976.606,-1.435,19,9B,ROCK TOP
3665,1792595.663,301977.787,-1.615,19,9B,ROCK TOP
3666,1792597.23,301980.524,-1.712,19,9B,ROCK TOP
3667,1792599.688,301982.838,-1.754,19,9B,ROCK TOP
3668,1792601.64,301984.291,-1.807,19,9B,ROCK TOP
3669,1792603.658,301986.518,-1.654,19,9B,ROCK TOP
3670,1792607.264,301989.921,-2.641,19,9B,GS
3671,1792564.212,302039.673,-2.425,20,9B,GS
3672,1792563.666,302038.85,-1.722,20,9B,ROCK TOP
3673,1792562.124,302037.885,-1.829,20,9B,ROCK TOP
